S11m,S11p,S21m,S21p,Frequency
5.1670076809,-49.219789139,-51.957976916,-59.101788982,2000.0
5.4104843587,-26.193511188,-54.743524353,-117.6957226,2010.0
5.5705945668,-1.8272398761,-56.167378612,-111.99085981,2020.0
5.5793002359,23.56143833,-42.75406965,-170.32419485,2030.0
5.4319246874,49.372556507,-54.882479314,86.230236252,2040.0
5.1687901281,74.846704309,-60.662881836,64.922697163,2050.0
4.8554652991,99.632207675,-63.879959128,47.85772026,2060.0
4.5855946382,123.21559274,-65.948309334,26.375730425,2070.0
4.4322966258,145.61296715,-66.826479047,2.2605572761,2080.0
4.4497373481,167.20583183,-70.246000894,-11.784056061,2090.0
4.6148609055,-171.10017338,-63.694974394,10.835789114,2100.0
4.8256449287,-148.65925538,-58.861339241,-39.30967774,2110.0
4.9846606085,-125.40203956,-60.990171364,-77.47850961,2120.0
5.061998053,-101.50651986,-53.039106373,-99.142865833,2130.0
5.0396595161,-77.145557535,-60.866484636,142.5828195,2140.0
4.9236260907,-52.629896394,-73.409141415,152.18182656,2150.0
4.7701589606,-28.30635899,-70.445125732,-172.09538483,2160.0
4.6209250849,-4.3341024941,-66.958616611,176.51228376,2170.0
4.506838682,19.174013535,-64.247236332,156.46312433,2180.0
4.4750559849,42.039635606,-61.334153578,124.08007951,2190.0
4.5613300661,64.770095933,-60.184724511,81.712938304,2200.0
4.6873278401,87.88209257,-61.240406503,49.480067533,2210.0
4.7890884129,111.32900012,-63.032833309,21.861577113,2220.0
4.8629902281,135.09211383,-60.531246659,28.371059944,2230.0
4.8713091269,159.14754287,-57.666701326,-71.240605717,2240.0
4.8180205042,-176.82631822,-63.236700945,-103.5774784,2250.0
4.7340384589,-153.09914816,-64.752843533,-121.53510478,2260.0
4.6517021737,-129.69637498,-64.024623885,-143.13729173,2270.0
4.5845026197,-106.6898087,-61.282303577,-175.24504331,2280.0
4.5707427512,-84.042089933,-59.554166972,137.65741992,2290.0
4.6384530046,-61.370727646,-59.850752419,94.741796756,2300.0
4.7413130784,-38.2527408,-60.705583695,61.50537816,2310.0
4.8215155847,-14.640594593,-60.873701285,37.850236841,2320.0
4.8606665418,9.1922896392,-60.580555981,19.335208733,2330.0
4.8623773817,33.218655538,-54.223714682,-52.451421001,2340.0
4.8007204961,57.251615991,-60.937037347,-96.672320298,2350.0
4.7298683409,80.769749541,-64.011168376,-114.47873189,2360.0
4.6936571599,104.02776192,-63.938764447,-137.63758614,2370.0
4.6917897542,127.05820243,-63.164579059,-171.16183334,2380.0
4.7336440242,149.90007147,-64.603375701,151.34099955,2390.0
4.8376241206,172.73987261,-65.374263646,122.88224719,2400.0
4.9711119968,-164.15603075,-66.190653934,98.297801439,2410.0
5.0895531643,-140.72823488,-65.307969418,73.186974486,2420.0
5.1840038524,-117.04512576,-61.818644578,42.108614112,2430.0
5.2568008062,-93.052097789,-57.661271793,-11.911067568,2440.0
5.2832177145,-68.761355048,-59.961435764,-76.087271657,2450.0
5.2357209442,-44.499469328,-61.806326848,-112.75082035,2460.0
5.1637018436,-20.684341996,-63.182015196,-154.08256764,2470.0
5.1252827702,2.658474695,-65.858872508,156.23505225,2480.0
5.1429838968,25.673448017,-69.176337564,119.94685201,2490.0
5.2215572934,48.529184488,-71.721395888,96.752704,2500.0
5.3541077217,71.574894269,-71.807013336,74.261345938,2510.0
5.5128626186,94.863094234,-70.574847137,51.64642903,2520.0
5.6284627515,118.46723303,-66.637569163,29.673180331,2530.0
5.7471418443,142.16109678,-60.478158608,-19.835880169,2540.0
5.8409585006,166.12572215,-61.63148832,-89.862049837,2550.0
5.8959822811,-169.91632226,-63.651064963,-125.46953348,2560.0
5.9523272587,-146.15651808,-63.84973332,-162.44380031,2570.0
6.0362341273,-122.60268077,-66.034771132,147.58356489,2580.0
6.1609303789,-99.150094798,-68.848791617,114.89135224,2590.0
6.3408928661,-75.645245252,-70.801408028,95.342422626,2600.0
6.5675688555,-51.887580902,-69.324489923,82.550819697,2610.0
6.8014723113,-27.694228989,-67.267874327,62.807728642,2620.0
7.0000853642,-3.220456838,-62.565129692,36.622172435,2630.0
7.1606828535,21.310797698,-56.1877021,-4.0946752537,2640.0
7.282663352,45.958174361,-54.566702099,-97.338551518,2650.0
7.3307996669,70.54929648,-58.450087963,-131.10178904,2660.0
7.3512818913,94.325776881,-59.858721342,177.89360924,2670.0
7.4297186074,117.40590311,-65.445710968,114.53111773,2680.0
7.5808777603,139.78446229,-74.082429401,79.339201039,2690.0
7.8953985869,161.80736425,-79.54633295,45.744232682,2700.0
8.3794050795,-175.86390469,-81.442023619,58.712094109,2710.0
8.9725254926,-152.80996838,-80.750598803,100.55280906,2720.0
9.6373139043,-128.8482187,-74.961824424,94.186368112,2730.0
10.310287808,-103.88672105,-64.746483034,81.018116958,2740.0
10.887317004,-77.974182974,-54.59674444,11.654642997,2750.0
11.28918887,-51.684039643,-58.32020487,-26.872318847,2760.0
11.516667766,-26.480195762,-55.746427925,-53.856217218,2770.0
11.796453641,-2.977878541,-57.079334423,-122.21376148,2780.0
12.211357624,19.349373965,-64.724916389,-169.7793535,2790.0
12.810753121,41.072306753,-72.078486998,179.61013774,2800.0
13.609081024,62.618668697,-77.478992089,101.14819283,2810.0
14.619114426,84.15535873,-72.115082912,43.663721641,2820.0
15.837785462,105.17245524,-64.52529804,42.189412994,2830.0
17.291936556,125.66078227,-59.464158129,26.208416634,2840.0
18.983932597,145.81776461,-47.271531252,-20.865715178,2850.0
20.701269919,166.00048073,-47.768570152,-98.488243613,2860.0
22.014403363,-175.71883105,-44.125732341,-109.47244791,2870.0
22.652075008,-163.51766493,-39.993952223,164.50936333,2880.0
22.488257755,-157.44697792,-46.263940695,90.145443033,2890.0
21.469351102,-152.83981097,-52.881532729,44.94550694,2900.0
19.953152914,-146.35022975,-56.820704413,38.844366401,2910.0
18.570424739,-137.32435906,-59.645721876,22.533439188,2920.0
17.45960651,-124.85019228,-62.444206642,-16.931928857,2930.0
16.631943295,-109.71255508,-52.26279205,-32.809034924,2940.0
16.08391052,-92.807507848,-42.706355621,-51.841184862,2950.0
15.825318737,-72.994374972,-40.069317958,-161.06633599,2960.0
15.695310295,-49.108937721,-46.004414273,-171.74436955,2970.0
15.214685121,-21.13314205,-42.217048333,161.3801717,2980.0
14.249220391,7.4167713083,-49.006222507,84.913656563,2990.0
13.077153514,35.572945364,-57.035043818,69.218141254,3000.0
12.021102213,59.225585967,-62.268643436,75.006403351,3010.0
11.055387527,82.45642146,-65.12154664,65.128707302,3020.0
10.298607335,104.59509431,-64.807281719,65.417241682,3030.0
9.6828113387,126.25705873,-64.289115803,52.333950361,3040.0
9.2309800576,147.4696155,-58.212638803,17.922089455,3050.0
