S11m,S11p,S21m,S21p,Frequency
7.0735386015,-73.805631225,-44.292341208,-14.87933966,2000.0
6.6121501745,-41.875222819,-52.953772348,-34.612579522,2010.0
6.131127682,-8.5257162667,-66.134898332,-19.566630024,2020.0
6.3042260453,26.823652312,-70.115143687,116.45777672,2030.0
7.0907925356,63.25245127,-56.175120495,106.02054013,2040.0
9.5670571508,101.47761839,-45.864070178,89.96148185,2050.0
17.369845918,116.25652716,-25.265804574,25.867524733,2060.0
13.362867071,72.314167513,-27.504627,-176.05375607,2070.0
8.8863775653,100.95353707,-38.152484913,134.75783081,2080.0
7.1369063754,133.29992499,-43.025761999,118.13888267,2090.0
6.3537628218,163.76397887,-46.214637949,106.91092377,2100.0
5.9133669965,-167.17487334,-50.406271366,87.350333742,2110.0
5.595346819,-136.73566086,-59.100757396,85.85944683,2120.0
5.7267858348,-104.34788574,-58.60298062,135.74298402,2130.0
6.4985771216,-69.860802408,-50.46386425,144.99519216,2140.0
9.0096145722,-34.018735244,-32.464660019,106.58859802,2150.0
16.234302326,-22.784521165,-32.33581091,-59.477746242,2160.0
12.29131325,-55.431115594,-42.717694945,-156.00136139,2170.0
8.1900802063,-26.518207298,-50.796588924,-175.58773061,2180.0
6.663260466,5.6100485834,-54.354874074,176.54566493,2190.0
5.9789488429,36.604426321,-54.578798663,169.20392864,2200.0
5.6548153811,66.493317932,-53.670630745,154.13809822,2210.0
5.4959461495,96.583639769,-53.925501376,131.13658147,2220.0
5.5807307157,126.97616185,-55.436673283,148.92224644,2230.0
6.1904113821,159.50786463,-42.727278221,177.22513868,2240.0
8.194837367,-166.19877438,-37.945504168,-19.826953815,2250.0
13.840362659,-150.89422493,-39.08625944,-42.117710003,2260.0
11.710295689,-177.58503411,-45.331818482,-115.07439537,2270.0
7.8823750772,-152.60477151,-53.253511135,-132.04100241,2280.0
6.4085325739,-122.00865813,-57.838578211,-136.42856322,2290.0
5.7296305845,-91.948237819,-59.524048677,-139.80402352,2300.0
5.4153135682,-62.277678899,-59.451766896,-144.18774484,2310.0
5.3057928314,-32.920734552,-57.891395516,-153.57555935,2320.0
5.4365210297,-2.6670248745,-56.242852287,-155.8294748,2330.0
