S11m,S11p,S21m,S21p,Frequency
12.135480502,118.12419343,-72.814488337,-18.376748498,2000.0
8.6092466256,149.036431,-76.385922074,-56.71411016,2010.0
7.1444621742,174.28767762,-78.980165697,-51.077331144,2020.0
6.9012813489,-162.06389144,-74.388530325,-71.640565453,2030.0
7.8435004939,-137.67305752,-74.067639842,-112.92320977,2040.0
10.697955648,-110.55062357,-76.204518464,-152.35714631,2050.0
18.861232095,-74.383872769,-80.879708369,-175.29921503,2060.0
20.094185253,102.24035247,-83.685277033,-175.40614534,2070.0
11.341358636,139.28244539,-81.940481618,157.76029546,2080.0
8.2680482769,164.80400991,-80.75304343,105.77599873,2090.0
7.0877185147,-172.83959093,-79.859632381,45.773699485,2100.0
7.0525186779,-151.50867296,-79.500221662,-12.659451395,2110.0
8.2096190786,-129.32090142,-81.965707063,-45.676201795,2120.0
11.38835354,-104.9369449,-82.878320809,-29.190826343,2130.0
20.933125196,-77.772125983,-74.665890095,-34.623374645,2140.0
19.112444478,128.15498631,-68.508009833,-79.687550416,2150.0
11.106764156,154.99517669,-65.998951279,-138.51937629,2160.0
8.2973928947,179.101716,-66.157551299,155.12222886,2170.0
7.3662069852,-158.35094746,-69.340023516,83.500064581,2180.0
7.6730429542,-135.98494283,-75.711511958,-2.2155182824,2190.0
9.3391528853,-111.9803334,-83.69106926,-91.87468003,2200.0
13.50901784,-83.535086127,-84.487426931,-165.50543281,2210.0
26.85805428,-15.559396683,-82.558382131,114.70330698,2220.0
15.683247694,127.64663733,-76.915936902,38.79148069,2230.0
10.02593337,159.14661236,-74.41102979,-23.742568808,2240.0
7.7866435158,-175.55639131,-72.440299287,-59.233474398,2250.0
7.1579650946,-151.9088897,-68.856441716,-93.361664082,2260.0
7.7306554547,-127.57534345,-66.425220081,-139.80903912,2270.0
9.8466138965,-100.13590557,-66.023803871,174.19666781,2280.0
15.13371084,-62.902190031,-66.681014636,125.37437515,2290.0
22.282363263,57.621247166,-69.260449638,75.079461515,2300.0
12.66614058,131.07063118,-73.673110513,26.324527178,2310.0
8.6486642017,162.93745684,-80.437681193,-11.288248723,2320.0
6.9469648422,-171.10957198,-83.661545084,-21.346812546,2330.0
