S11m,S11p,S21m,S21p,Frequency
9.8346319101,155.48121327,-67.718151937,39.161619674,2000.0
8.1985847421,-176.86308717,-74.198180074,61.176601217,2010.0
8.9584901936,-149.15619633,-81.177842966,100.37806427,2020.0
13.361396885,-121.55441748,-79.724644943,167.20743836,2030.0
28.137260174,167.20631622,-63.977687284,-46.046205092,2040.0
12.480750575,144.73420663,-66.630231555,-71.649875533,2050.0
8.8422674699,172.70616823,-64.368865704,-59.751641228,2060.0
8.4058172259,-159.27493827,-63.917095836,-33.247698865,2070.0
10.698704889,-131.42551445,-61.947904373,-13.615904709,2080.0
19.398150572,-109.79497583,-53.151523154,-8.1467520677,2090.0
17.87945411,132.50685502,-56.311156321,-151.79730896,2100.0
10.344008755,156.12210509,-68.862443178,-162.91453053,2110.0
8.2007111505,-176.88848049,-75.413848827,176.08522945,2120.0
8.5814658704,-150.22171488,-81.532059968,104.81028706,2130.0
12.063791105,-124.71709336,-65.486843622,12.972202315,2140.0
23.692431238,-146.89037057,-46.211371605,-49.383425083,2150.0
13.568285392,153.73782099,-54.853101485,-143.4758677,2160.0
9.2536260535,177.30619581,-63.776119972,-142.19091269,2170.0
8.5111369394,-156.54562967,-73.631724821,11.909053793,2180.0
10.463227008,-129.97328479,-58.795675012,22.026962441,2190.0
17.966708009,-109.16099053,-48.269192408,8.2056682244,2200.0
18.587722761,142.61233933,-47.246155087,-124.21572664,2210.0
10.345353704,161.91160769,-56.639810911,-100.54675134,2220.0
8.0537376863,-170.98439601,-58.629884112,-55.569118031,2230.0
8.3928938215,-143.14855378,-55.009891722,-36.097169105,2240.0
12.081007424,-113.85499839,-48.827652503,-29.904405095,2250.0
30.97165784,-140.06485466,-29.09847418,-76.644723159,2260.0
12.390698349,148.40590715,-47.606730872,-170.16903361,2270.0
7.9586260316,177.46382742,-52.112974464,-156.89227671,2280.0
6.9678828207,-153.89319617,-53.91061762,-136.7455175,2290.0
8.1546016875,-123.09786882,-54.456887187,-119.80671648,2300.0
13.367009321,-84.59624118,-50.958055473,-109.88800409,2310.0
22.27156177,89.605936208,-42.058914519,43.042152806,2320.0
9.9805308145,149.94659345,-52.558714512,178.61424895,2330.0
6.9341310875,-175.63897805,-57.051557327,-144.41830993,2340.0
6.5919428823,-144.3170462,-55.381488199,-156.20235884,2350.0
8.6345459818,-109.91940885,-51.947372525,-168.58485298,2360.0
16.847097541,-58.35520395,-43.214019392,-170.95652263,2370.0
14.760883597,117.55489217,-43.995995255,-56.616891623,2380.0
7.9256910578,163.04482199,-48.049161765,-52.847154153,2390.0
6.0129321798,-163.70549041,-47.513018906,-17.883136411,2400.0
6.1778538443,-132.256722,-50.486714466,18.395598126,2410.0
8.8237435569,-95.557851227,-50.862905427,44.560204629,2420.0
18.672936942,-26.270183501,-46.591137078,113.28416609,2430.0
12.542466545,129.1801416,-65.029874807,-9.3470291992,2440.0
7.4354766141,173.88302529,-62.060442964,53.741087592,2450.0
6.1742814863,-152.4335389,-61.391560577,52.490311568,2460.0
7.0915653071,-119.20602385,-60.458375233,46.7021257,2470.0
11.806897153,-76.85952517,-57.801094896,36.046161145,2480.0
20.69258948,75.813102834,-52.674244708,148.9560287,2490.0
9.4876175264,152.97720153,-69.837918903,-99.569441822,2500.0
6.4385956312,-169.97269315,-69.015581724,-9.3599796158,2510.0
6.0711810485,-138.09213223,-68.421009153,19.088925314,2520.0
8.1058859591,-103.59594189,-69.603176397,37.411163251,2530.0
16.635136378,-52.393925594,-65.331675606,-155.79255803,2540.0
14.460449742,130.67124213,-53.178368457,45.145492904,2550.0
7.7362683455,176.21720028,-56.460636362,69.32037135,2560.0
5.9904252859,-150.16631336,-57.438321634,75.238437789,2570.0
6.5322080925,-117.1483277,-58.500134298,80.23232589,2580.0
10.325983481,-74.778032741,-56.472475363,82.794931699,2590.0
20.192019249,46.572141259,-47.548984425,153.80641057,2600.0
9.7068391292,150.6854741,-56.386087815,-140.42820474,2610.0
6.2143348666,-169.08815117,-60.914391807,-94.017055372,2620.0
5.5957264017,-136.04877857,-68.07939041,-72.198743092,2630.0
7.1180300866,-100.6233489,-82.502213668,-88.108955839,2640.0
13.194207816,-47.981756883,-62.031103922,-167.50314541,2650.0
15.293437836,109.6226166,-56.7646796,-28.071113198,2660.0
7.6744712919,169.97360314,-63.570462943,25.053070647,2670.0
5.5190432098,-153.66327979,-64.603979733,66.36962309,2680.0
5.5958786072,-120.48289101,-62.847826058,103.96251041,2690.0
8.0333571864,-80.628873275,-62.747276952,139.83999807,2700.0
16.271442138,-3.5193253438,-60.836781645,-143.7051618,2710.0
11.151877194,137.22112961,-77.830029669,122.17983809,2720.0
6.4846835364,-174.41496965,-81.240163061,-142.19142774,2730.0
5.3641317056,-139.39650002,-85.04252426,-124.24227169,2740.0
6.2495563367,-104.29266084,-85.899115355,79.849159279,2750.0
10.432471699,-56.379431572,-69.670469346,84.221289125,2760.0
16.489064572,77.902360344,-68.639542868,163.06527076,2770.0
7.9197174566,162.25549125,-64.697865061,47.411044664,2780.0
5.1850363661,-156.92895828,-60.807317446,68.495544276,2790.0
4.8489901587,-122.03935113,-61.258932995,107.51790496,2800.0
6.48946113,-81.889242784,-60.382746759,137.65790157,2810.0
12.36222777,-12.132040615,-55.884067391,-162.09444645,2820.0
10.689684571,124.03553313,-59.589478074,-21.449045878,2830.0
