S11m,S11p,S21m,S21p,Frequency
8.1918752531,162.20371349,-63.499167595,17.078053014,2000.0
7.4688059689,-167.06041935,-65.386342695,33.355418303,2010.0
8.9358589133,-135.38642469,-62.562880134,62.053313416,2020.0
14.784641085,-96.876605021,-54.704015658,76.40342915,2030.0
22.397900851,89.760267732,-44.656824134,-149.538309,2040.0
10.761686158,140.70564767,-53.998499936,-148.99639944,2050.0
7.9038073957,174.41208981,-55.438019241,-147.32480457,2060.0
7.7326220251,-154.23066764,-55.551166402,-144.2986096,2070.0
10.10546155,-120.98252636,-52.938978535,-139.24013891,2080.0
18.882649572,-75.747141451,-43.857863647,-121.34927928,2090.0
17.307101081,107.9345034,-46.805248025,30.07239146,2100.0
9.9310460888,149.06135381,-57.144881532,33.318953005,2110.0
7.8100975032,-179.8566071,-61.787809276,25.463414858,2120.0
8.0668808725,-150.42676372,-64.991353737,21.324881915,2130.0
11.147007475,-119.7817138,-67.019037667,-3.6668902378,2140.0
24.555281117,-97.39237774,-52.799302692,-70.047014971,2150.0
14.764109706,138.54829834,-58.968806001,125.10183607,2160.0
9.289869536,168.36311219,-66.145432867,162.68503106,2170.0
8.0045890222,-162.90163198,-64.461098671,-123.15557911,2180.0
9.1333122507,-134.03002885,-57.262284238,-98.295987946,2190.0
14.022040466,-103.02468797,-48.448242229,-84.039895778,2200.0
31.796868903,125.45687949,-28.543304956,129.36537088,2210.0
12.419874439,146.89618281,-48.143348695,133.82471869,2220.0
8.6884763695,176.72702791,-52.962929877,143.25816166,2230.0
8.111489126,-154.39829899,-53.536948238,156.64899802,2240.0
10.171603289,-124.3467582,-51.79769823,174.44844307,2250.0
18.660839519,-93.970514384,-43.240536322,-166.11868835,2260.0
17.37988726,131.82859773,-44.087315399,44.719471189,2270.0
9.5183450794,162.03470786,-52.527529169,62.827640134,2280.0
7.3414682296,-168.8855292,-57.826188678,84.339382266,2290.0
7.4851296237,-139.63154916,-62.442137243,90.645870219,2300.0
10.151931159,-106.76492019,-64.871026129,38.181083526,2310.0
20.907458076,-55.866739371,-46.820880026,21.294038435,2320.0
14.532130513,127.46124697,-49.90888555,176.00163382,2330.0
8.4189554894,166.2298768,-55.72642162,-179.22638006,2340.0
6.7607004127,-161.99791211,-58.090033036,171.91077537,2350.0
7.2469945331,-130.23706622,-58.262425934,157.74669613,2360.0
10.64214256,-91.725052337,-56.406149954,145.74190569,2370.0
22.091136574,5.3342161429,-49.484944064,175.28698456,2380.0
11.412211444,131.27291403,-64.051357422,-151.26599617,2390.0
7.1393059853,171.07093454,-66.464264095,-149.61485914,2400.0
5.9509090877,-157.08439442,-66.1941471,-106.07618124,2410.0
6.5805650384,-125.54270476,-62.680212324,-64.892395212,2420.0
9.9915907119,-87.062872983,-56.106549084,-23.983909437,2430.0
21.311506932,6.4871213496,-44.361230558,65.315360542,2440.0
11.436145358,136.27347663,-56.21369193,-171.85765787,2450.0
7.1889739738,177.25907552,-63.002812831,-125.05699395,2460.0
6.0938204783,-150.1316388,-63.752919867,-81.897218579,2470.0
6.9540227708,-117.50029338,-62.997091309,-69.999785615,2480.0
11.052997922,-75.950290525,-59.922246681,-73.053190184,2490.0
20.674990931,43.802662558,-51.478590187,-7.08465797,2500.0
10.584603132,143.64276268,-62.504187153,29.528474637,2510.0
7.0163569062,-176.96820523,-64.770997796,7.2678131053,2520.0
6.2742989806,-145.22533663,-61.229393807,-2.5689953165,2530.0
7.648362618,-113.01334481,-57.213579649,6.4230713682,2540.0
13.259618723,-72.720929404,-50.25128992,37.007025586,2550.0
21.286372542,103.43904367,-41.728312522,-159.29349458,2560.0
9.8368218044,162.60107511,-54.113166603,-114.0188921,2570.0
6.9031733425,-163.11149129,-58.938612788,-76.108255881,2580.0
6.6620161157,-132.33355257,-61.168313182,-33.953803715,2590.0
8.871920021,-98.844098257,-60.349222561,-0.5732597278,2600.0
17.323815373,-50.467168044,-53.281775426,43.798944112,2610.0
15.790741371,132.61316421,-56.52600428,-122.18687922,2620.0
8.6023571774,176.27044445,-61.462453231,-70.221292125,2630.0
6.7238568374,-151.2009785,-61.622992154,-48.697834474,2640.0
7.2024795111,-120.08613775,-59.531718207,-37.091626032,2650.0
10.806703765,-83.408014498,-54.821977544,-12.264235338,2660.0
25.347311954,14.541174,-41.53206314,65.986533206,2670.0
11.331560227,151.51564664,-64.394566957,-172.10285306,2680.0
6.9844352891,-170.4431336,-67.89558112,-14.938656846,2690.0
5.9671823623,-138.83242256,-61.479883211,22.573303495,2700.0
7.010283473,-105.75452203,-58.260581359,44.07499258,2710.0
11.476993091,-61.640783676,-52.706493437,71.993799411,2720.0
19.369230989,76.743574944,-44.480938553,-162.36207417,2730.0
9.2985347197,159.62336627,-55.588195077,-82.414652858,2740.0
6.1760870694,-162.19945571,-60.753396346,-53.261795331,2750.0
5.6058594866,-129.92156489,-62.179080843,-25.996819911,2760.0
6.8711449633,-94.029343392,-59.893729196,7.6990447708,2770.0
11.528485428,-39.514570788,-54.204939462,38.523170267,2780.0
13.969282176,92.422598375,-53.568974348,126.0258098,2790.0
7.3971119656,163.40218,-66.208356329,109.53848929,2800.0
