S11m,S11p,S21m,S21p,Frequency
9.2844470377,162.25550406,-49.580070684,78.576678997,2000.0
8.2577826537,-168.53195284,-50.979728523,86.393906812,2010.0
9.6306335713,-138.72996347,-49.976365963,93.53398132,2020.0
15.598153747,-106.80823659,-44.038537947,98.014974461,2030.0
23.385349998,116.94706464,-36.627243319,-70.881000876,2040.0
11.431331116,146.74669111,-51.487962524,-74.451648511,2050.0
8.6173940594,177.92661648,-59.53520314,-80.739526512,2060.0
8.647541955,-152.06328111,-62.619621098,-110.02429201,2070.0
11.671743334,-121.27760095,-54.561794192,-129.76336187,2080.0
24.418535978,-91.301027753,-38.042680942,-125.81320743,2090.0
15.830178166,128.58657952,-45.111992943,66.345243294,2100.0
9.8783218401,159.57407118,-50.186863814,66.152757359,2110.0
8.2801624301,-171.56206231,-51.520405088,66.739256125,2120.0
9.1674701253,-143.1779195,-51.254353979,70.652056649,2130.0
13.791122091,-115.86035952,-46.938886182,74.359753581,2140.0
26.637939553,169.01833476,-33.334290141,-21.148559098,2150.0
12.586858556,153.86179349,-47.338288746,-63.300408224,2160.0
9.1192067477,-178.63086456,-52.297466955,-69.611634701,2170.0
8.8878565367,-150.62836322,-54.48264247,-86.181943331,2180.0
11.645926255,-121.87049406,-51.266914153,-109.70598362,2190.0
22.979559895,-101.42303385,-37.607406262,-117.81249996,2200.0
15.918780142,137.79646603,-43.365480507,99.851653402,2210.0
9.6780504466,165.69454335,-48.08812717,99.748232312,2220.0
8.0290450314,-165.45167045,-48.491787354,94.997772839,2230.0
8.917341813,-135.76496462,-47.721397718,87.3350671,2240.0
13.843736249,-103.19339429,-43.312408473,85.857236092,2250.0
27.226400374,120.67182291,-29.337442938,-76.158599931,2260.0
11.141997911,150.59433336,-45.424508753,-59.197912904,2270.0
7.6598986166,-177.94178091,-50.033214249,-28.530766864,2280.0
7.1077383656,-147.63321955,-51.790256307,1.5731291023,2290.0
8.8068741322,-114.05347577,-51.784033697,40.72945674,2300.0
15.405156302,-66.759953468,-50.927699728,98.518506266,2310.0
17.391256485,100.43808157,-62.951529257,-95.4488786,2320.0
9.1388041874,154.00294594,-66.785172919,112.14516771,2330.0
6.8116619028,-170.99944229,-62.205462538,122.78322562,2340.0
6.8756143472,-138.3576276,-59.082705404,134.18121626,2350.0
9.5492728331,-101.12175307,-53.407861086,150.16631533,2360.0
19.733979393,-32.098648365,-38.560419043,-164.57307158,2370.0
12.873716632,124.93893755,-42.430198587,-26.690353985,2380.0
7.619793766,168.19306934,-48.358145062,5.4965659701,2390.0
6.1857251291,-158.33577702,-51.998269017,23.986961956,2400.0
6.7857566483,-125.51675827,-53.24826339,47.056296748,2410.0
10.398027805,-85.333488826,-52.407182521,78.512387941,2420.0
21.840274344,21.656220824,-46.6786115,166.64906336,2430.0
11.057502405,140.59243547,-68.059691472,-131.84635213,2440.0
7.2421214017,-178.43469012,-67.297256455,168.49633604,2450.0
6.5537180437,-144.65769857,-62.564881934,169.62296428,2460.0
8.2429927495,-109.21452058,-58.252313194,178.97371421,2470.0
15.383624824,-57.625854324,-49.062585044,-160.9585831,2480.0
15.615695728,112.05504028,-47.215904,-11.117417417,2490.0
8.2959793042,164.48553046,-54.345644053,36.121704896,2500.0
6.2654287682,-160.24386036,-56.449329584,60.796717807,2510.0
6.5353013256,-127.12609617,-55.533488278,81.103383903,2520.0
9.7263230975,-87.691857446,-52.921217006,107.65815341,2530.0
21.297179947,6.6875052117,-44.842887886,-176.62995077,2540.0
11.100295821,141.90660107,-62.832516316,-72.895245709,2550.0
6.8477083579,-175.80256627,-81.231309726,-173.58292166,2560.0
5.8722162202,-141.71479614,-71.616888308,-177.3268461,2570.0
7.0807568683,-105.51646952,-65.907480995,-137.11359437,2580.0
12.2274851,-51.939343479,-56.349973857,-90.014070893,2590.0
15.282975954,89.35645021,-49.074240619,39.112664678,2600.0
8.0056994236,158.82344668,-56.746975173,103.79216867,2610.0
