S11m,S11p,S21m,S21p,Frequency
7.5660136023,-143.69146647,-65.408080581,-96.715796904,2000.0
11.185745696,-103.90133196,-63.530970104,-68.831512695,2010.0
22.84717872,-5.0801600081,-54.312278957,64.206935856,2020.0
12.404779556,121.7417439,-61.549230084,-161.14160554,2030.0
8.2961038559,163.33523103,-65.491863486,-130.59134028,2040.0
7.6418495623,-162.29661949,-69.285473671,-100.83904766,2050.0
9.7272722184,-127.18784764,-71.456862047,-26.893096921,2060.0
18.469974808,-81.62690117,-56.296746864,42.998109282,2070.0
16.782827509,110.8987975,-56.494958757,-136.06347476,2080.0
9.5021570166,152.58356628,-64.492726337,-122.68315484,2090.0
7.5186130611,-174.69528485,-67.117852088,-123.47100871,2100.0
7.9753519898,-143.0003732,-66.588249814,-110.13845611,2110.0
11.683222841,-105.96184933,-63.120787638,-66.119855366,2120.0
27.605019105,-5.8952900044,-44.598715808,74.810436806,2130.0
12.434183072,131.39474339,-54.799670123,-151.95639057,2140.0
8.1679306009,169.39287254,-56.766066424,-137.68090103,2150.0
7.3734118129,-157.83960001,-57.023211311,-131.48221963,2160.0
9.1808429368,-123.66246306,-54.684534623,-133.56264988,2170.0
16.395507951,-77.386381085,-46.26022367,-137.73961687,2180.0
17.738554268,100.78715726,-43.790543959,1.7060807612,2190.0
9.3818667632,149.55930055,-55.800001987,30.665640693,2200.0
6.9724404034,-176.94198744,-62.390456291,47.028638871,2210.0
6.9481544959,-145.43397324,-65.445090997,63.804571575,2220.0
9.3867964963,-109.96221796,-63.591210758,76.165383446,2230.0
18.440116382,-54.184415027,-52.696136183,105.70833553,2240.0
15.20149729,116.8054062,-53.084183415,-113.01854296,2250.0
8.8748719446,161.28991411,-56.831689082,-85.11990533,2260.0
7.2761665025,-165.91891221,-56.762571801,-62.243280059,2270.0
8.0037444921,-134.32813575,-55.394389852,-31.943294836,2280.0
11.947676033,-98.656300739,-51.451814951,-1.801509468,2290.0
30.905046174,1.4893986939,-35.278565042,103.9623651,2300.0
12.615019352,139.87313464,-62.898389199,-104.99957451,2310.0
8.4095850644,174.70279442,-75.227604874,-43.411272252,2320.0
7.6464682764,-155.01827128,-79.1631343,-47.933329777,2330.0
9.3839997952,-125.5910422,-71.638738995,-105.84744706,2340.0
16.104995901,-100.74479076,-56.960644242,-122.9630479,2350.0
19.865982046,156.06688051,-48.983748292,89.169000218,2360.0
10.964397723,171.82529762,-55.805622827,57.767542141,2370.0
8.8348605698,-160.72706596,-56.13624209,51.489783162,2380.0
9.5581767771,-133.12539778,-54.223007905,53.627769218,2390.0
14.223479379,-107.9151172,-48.900350931,49.983763772,2400.0
24.765863339,171.93963846,-38.719268331,-49.681432169,2410.0
11.994709958,163.58195849,-54.749121878,-69.161743662,2420.0
8.6318706372,-169.11110995,-66.10022603,-55.779406136,2430.0
8.3834205995,-140.78158103,-84.434312425,75.15805385,2440.0
11.184323739,-111.16103849,-65.705628166,131.95133797,2450.0
24.247481728,-93.220839703,-49.940250448,139.44505642,2460.0
14.132309189,149.17710966,-58.98006295,11.131653984,2470.0
8.6048954794,179.23504689,-64.073517127,28.557282835,2480.0
7.1463365382,-151.28685907,-64.357408171,38.332518928,2490.0
8.0026857717,-121.05877096,-61.974655716,54.726643679,2500.0
12.505759604,-84.843126304,-56.798542864,62.253571656,2510.0
27.840702885,70.426498904,-42.436173453,-164.22925931,2520.0
11.258220853,153.53170753,-64.812012577,-80.279585884,2530.0
7.6154564282,-171.96153732,-78.337996719,67.302984054,2540.0
7.0250090481,-141.42896142,-66.546519704,115.38751046,2550.0
8.8665666004,-109.97534196,-59.970151768,122.2962382,2560.0
16.322827828,-71.288007702,-51.465789166,130.15357024,2570.0
18.258172362,131.71354059,-52.633579369,-52.780092083,2580.0
9.4411677325,171.54505019,-65.961813448,-16.933633104,2590.0
7.2209904713,-157.37158007,-71.072374393,30.788320592,2600.0
7.5405678851,-128.18806969,-75.347689284,57.650943245,2610.0
10.856056456,-97.0957152,-72.188655606,53.212854637,2620.0
26.234194108,-77.237744281,-56.659856851,64.501318039,2630.0
13.522041285,161.8816028,-73.569978162,-13.330407229,2640.0
8.638292376,-167.83408546,-69.949929116,36.607788693,2650.0
7.7368611374,-139.12272179,-66.720880138,53.089230194,2660.0
9.5906358635,-109.64062599,-63.74369221,67.543627884,2670.0
