S11m,S11p,S21m,S21p,Frequency
9.2875634518,162.51865494,-66.747756281,-159.18374487,2000.0
8.2880629183,-168.46074376,-66.219841261,158.7592204,2010.0
9.6745966788,-138.7149518,-64.592890933,106.46173899,2020.0
15.670979482,-107.27377146,-62.938172562,43.254685078,2030.0
23.169971169,118.46116636,-62.807629765,-23.454072915,2040.0
11.421880076,147.08964921,-64.912732499,-89.183955614,2050.0
8.6311510835,178.10394965,-69.769758298,-151.76582656,2060.0
8.6843451462,-152.05808474,-80.215923683,126.60094489,2070.0
11.740850439,-121.45547129,-77.600856064,-41.668078711,2080.0
24.591390534,-93.607579768,-72.274506162,-98.875405814,2090.0
15.789017721,129.53572447,-69.64933931,-146.65827669,2100.0
9.8927610519,159.8253845,-67.941638694,159.95364388,2110.0
8.3107880664,-171.37249015,-67.24140786,100.41120155,2120.0
9.2028767361,-143.14423353,-67.387108092,40.190832094,2130.0
13.869933465,-116.16697071,-67.743392996,-13.245514959,2140.0
26.345115083,168.40810596,-67.432058366,-58.514594009,2150.0
12.57660499,154.16214514,-67.440175889,-109.83031326,2160.0
9.1357400057,-178.59000278,-70.36126703,-164.79221344,2170.0
8.9301393986,-150.71859551,-79.334974559,157.68784395,2180.0
11.68983745,-122.25923163,-80.240685122,-147.62374739,2190.0
23.012620529,-103.93123532,-77.813308922,175.44868783,2200.0
15.910833107,138.66747161,-84.458773658,-171.0295419,2210.0
9.7100385328,166.02701964,-71.491521612,-171.10122284,2220.0
8.0569743462,-165.35951272,-65.758089343,121.28552109,2230.0
8.9675753293,-135.88007369,-63.535718505,50.001020197,2240.0
13.925170683,-103.62194894,-62.605173555,-12.131470262,2250.0
27.050582527,123.74973702,-61.796507237,-70.675360708,2260.0
11.168044085,150.97583013,-62.35569767,-125.18748127,2270.0
7.7066128739,-177.85227471,-63.77646497,-172.60538731,2280.0
7.1581025555,-147.69187937,-65.792482058,144.38553464,2290.0
8.8851059186,-114.37488367,-69.256602956,103.07298869,2300.0
15.586810011,-67.57501649,-75.446953017,60.700006005,2310.0
17.508813926,101.93472485,-90.156034455,-164.19031534,2320.0
9.1713488282,154.44477429,-72.685071654,136.06349802,2330.0
6.8529540813,-170.86361589,-68.599109756,73.327857517,2340.0
6.9306073018,-138.29859078,-68.414012937,11.33214042,2350.0
9.6287883777,-101.27153596,-69.376782275,-34.962442556,2360.0
20.034239103,-32.686832692,-68.04480403,-73.148972302,2370.0
12.936188084,125.54181206,-66.243327744,-120.01275908,2380.0
7.6700062349,168.36748957,-65.668137584,-169.38114142,2390.0
6.2391830099,-158.39335515,-66.221700228,144.52344499,2400.0
6.8634291773,-125.64276623,-67.662724435,103.47615072,2410.0
10.510420091,-85.689217307,-69.963032522,65.114810053,2420.0
22.349119791,22.868906342,-72.975732572,27.263929681,2430.0
11.084025685,141.14391787,-78.058170669,-11.330954741,2440.0
7.2873852961,-178.25198016,-97.803006352,-81.06327085,2450.0
6.6024728422,-144.65312606,-80.63134629,55.521934306,2460.0
8.3190545653,-109.44968392,-75.762164008,-2.6202931615,2470.0
15.545416099,-58.633359316,-74.982314916,-70.032264167,2480.0
15.742884411,113.18359839,-74.363933761,-126.23564714,2490.0
8.3620782675,164.62835531,-73.488422776,-168.77525843,2500.0
6.335736862,-160.25981439,-72.387447139,151.03445449,2510.0
6.6007553789,-127.25107801,-70.88619479,100.19049417,2520.0
9.8364964612,-88.256395676,-72.897589932,48.396437628,2530.0
21.803264204,6.7824505822,-78.726889672,-2.469495074,2540.0
11.159742003,142.44921675,-89.25520023,105.8099233,2550.0
6.8966054341,-175.699321,-76.781777089,47.857173998,2560.0
5.9320682233,-141.83329958,-75.077445002,-0.82511981204,2570.0
7.1547917803,-105.84915843,-77.293251383,-44.944204643,2580.0
12.380207487,-52.933878264,-81.189125897,-74.514075505,2590.0
15.520190131,90.202790708,-80.378116866,-89.597706983,2600.0
8.1026556373,158.97957079,-79.210943591,-141.1210906,2610.0
5.7481686456,-162.54531025,-81.926470258,161.42310684,2620.0
5.6506009342,-128.87262634,-85.023570116,147.79614062,2630.0
7.8361804149,-89.889577099,-77.400013747,144.28674911,2640.0
15.233155647,-21.004481278,-70.647015064,92.908512829,2650.0
12.327120817,123.33849701,-67.508851343,29.567858311,2660.0
6.9402513928,175.64095455,-67.71200817,-27.572368232,2670.0
5.4425955258,-148.42412126,-69.736430035,-77.751921464,2680.0
5.9960372629,-113.7229891,-73.829250322,-111.19838998,2690.0
9.3778981889,-68.975042054,-76.578999713,-123.1117356,2700.0
17.540376922,39.188193444,-76.437738151,-140.10870372,2710.0
9.5225573023,148.54098684,-75.795136839,-168.45163888,2720.0
6.0976894269,-168.00579078,-75.128642556,157.70989773,2730.0
5.5255361202,-133.32951822,-74.404708008,116.33695247,2740.0
7.0439063379,-95.962920354,-75.236540851,74.162927231,2750.0
12.874507184,-38.664939078,-73.21794604,52.019280501,2760.0
13.714410164,110.60800547,-68.776382916,5.1717133066,2770.0
6.993619968,172.6871589,-66.301318651,-53.239923661,2780.0
5.0604697407,-149.19706974,-66.013855766,-108.56721521,2790.0
5.227251545,-113.44982133,-66.931385789,-155.78044103,2800.0
7.7257096757,-68.293934749,-68.09393922,160.8678963,2810.0
14.273227232,26.47747502,-69.840933727,118.47138703,2820.0
8.6974506992,142.68785088,-72.376637997,75.865613712,2830.0
5.2165756259,-167.79901563,-77.713626866,25.174436358,2840.0
4.3465285331,-130.08545764,-88.205201428,-170.39272061,2850.0
5.0082467643,-89.081437817,-73.204058507,98.431668169,2860.0
7.6816632136,-23.236040119,-69.557461166,37.185936938,2870.0
7.3065299741,90.192964514,-67.38143729,-15.567387176,2880.0
3.5104940566,164.35049477,-66.329083101,-67.800815202,2890.0
2.0781005824,-151.23697997,-65.872781986,-116.57540693,2900.0
1.6291695236,-112.77350505,-65.923919912,-164.31042584,2910.0
1.7032777997,-64.938872383,-66.207764531,149.85763705,2920.0
2.0059809815,15.616796721,-66.942731908,98.427052801,2930.0
0.90970517282,117.01773744,-68.594900811,42.443573508,2940.0
-0.23220332651,-176.78667187,-70.630999912,-29.650878633,2950.0
-1.4606536285,-132.09834367,-73.795131187,-125.06509323,2960.0
-4.5677605829,-90.044050695,-75.157854542,127.92676323,2970.0
-17.530332111,-62.603990278,-73.941729966,23.948596894,2980.0
-11.2097902,-149.71912654,-72.995332148,-54.696853327,2990.0
-9.0241541462,-110.80120356,-71.419642162,-107.88048663,3000.0
-14.36061879,-54.082767626,-68.696738971,-153.83653682,3010.0
-12.900195562,113.97465959,-66.408147304,157.32962119,3020.0
-5.093122699,172.49870733,-65.28896737,107.83997577,3030.0
-2.4302716764,-147.85334193,-65.154117355,61.695257829,3040.0
-1.2615939972,-110.33361597,-65.412257723,17.541387432,3050.0
-0.31360450669,-62.570708019,-65.975161506,-24.91495972,3060.0
1.8454132862,15.891298406,-66.217338784,-67.514963486,3070.0
3.4878111304,118.49997628,-66.371615011,-115.40858375,3080.0
2.7769363543,-174.16122923,-68.17985354,-161.33102683,3090.0
2.5111496948,-130.77291516,-69.773525514,170.3942775,3100.0
3.0360200664,-89.699221237,-69.25066665,145.30890248,3110.0
5.1856892694,-33.911892382,-68.328989494,112.43253933,3120.0
8.2702854453,65.506351213,-67.057392188,75.183411501,3130.0
5.7478220349,157.06537374,-66.145321594,33.978431344,3140.0
4.1597675465,-152.99097964,-65.865574427,-12.973211354,3150.0
4.0979982405,-115.42558383,-66.085625377,-65.826256771,3160.0
5.6914301862,-76.031091637,-67.257824019,-123.96222176,3170.0
11.080828452,-17.107415173,-69.384355793,172.65386371,3180.0
13.309199313,122.63084186,-73.335596196,110.84725336,3190.0
7.3309474327,-170.15631633,-80.086398908,59.287348831,3200.0
5.6649651431,-130.79809952,-87.005896317,140.51127346,3210.0
6.1536345668,-95.893762771,-75.411728982,108.00280915,3220.0
9.5971574617,-54.911302076,-70.626580715,58.826161791,3230.0
20.729588478,44.304221656,-68.285723231,4.0660073004,3240.0
11.091403621,171.06126627,-67.322999678,-49.805505073,3250.0
7.1793449172,-147.41533522,-67.464875116,-104.18806278,3260.0
6.5193320644,-114.85656718,-68.60521181,-152.93975685,3270.0
8.170739326,-82.774967189,-69.67851987,163.12286361,3280.0
14.973873668,-45.61572619,-71.110514986,119.95751204,3290.0
19.308762527,161.05899137,-73.178665529,82.667687168,3300.0
9.5824932099,-158.43187979,-75.876885113,55.153597164,3310.0
7.2428224622,-126.97426617,-77.984491654,50.844338599,3320.0
7.4966223872,-97.928492429,-74.486892338,43.913808832,3330.0
10.58882829,-67.149584711,-70.95903705,8.6267231581,3340.0
23.536398606,-34.476800394,-69.388896398,-34.120291659,3350.0
14.619943773,-176.56618731,-68.95636891,-78.627089357,3360.0
9.0194608984,-145.10322182,-69.244269734,-122.42255347,3370.0
7.6601098493,-116.82268758,-70.067147459,-166.67121207,3380.0
8.7999904109,-90.229258013,-71.636397413,143.6542033,3390.0
13.647638584,-66.063916242,-75.525229616,96.112127592,3400.0
23.551604218,-132.35455527,-81.820156733,45.598459953,3410.0
12.301539023,-150.45103589,-92.379018143,-102.8513396,3420.0
9.002428174,-127.5218022,-78.915057829,162.29013637,3430.0
8.6676206162,-103.76658653,-75.236537376,105.33111091,3440.0
10.721342366,-81.230808764,-73.982566829,58.709225533,3450.0
16.915024614,-73.15096184,-74.473158439,14.196018111,3460.0
18.099055697,-139.56307126,-75.738025178,-28.439182797,3470.0
11.595345942,-136.25014219,-78.595318207,-64.271448866,3480.0
