S11m,S11p,S21m,S21p,Frequency
5.7189887799,-60.135354492,-50.318025971,-3.8736221144,2000.0
5.3843253834,-30.857727166,-55.798073735,-3.6627498293,2010.0
5.4200779797,0.74719816163,-62.848005389,-3.9617078234,2020.0
6.1223634247,34.205390184,-69.603828025,63.961904968,2030.0
7.947081494,67.579761252,-55.63397894,81.817274678,2040.0
12.605662547,84.171670712,-42.370944201,43.015482545,2050.0
11.233028676,65.629881499,-31.430858703,-56.467790552,2060.0
7.6962343129,87.908046351,-34.366908858,163.83641133,2070.0
6.2673454695,117.86798436,-42.509011525,122.40453581,2080.0
5.5783767814,146.82891485,-46.788678953,103.92756747,2090.0
5.2976363559,174.40521995,-50.714072004,93.014840984,2100.0
5.0395666793,-158.19040421,-55.295290295,95.604669136,2110.0
5.1366122774,-128.56408013,-57.697304902,110.39893599,2120.0
5.6361342195,-96.976983737,-55.490601604,126.47876096,2130.0
7.3418173694,-65.066936516,-47.041314234,125.45051591,2140.0
11.710362211,-48.673239724,-26.839092313,69.411826889,2150.0
10.497899797,-63.581734952,-37.011445743,-150.30494457,2160.0
7.2278266112,-39.983297521,-47.720819489,173.06907419,2170.0
5.8658573808,-10.7461425,-53.514589984,156.39292691,2180.0
5.2706142454,17.925938645,-56.729087057,144.81959949,2190.0
5.0266309572,46.33079403,-58.476753673,131.41203654,2200.0
4.9630342787,74.567835024,-62.419798811,129.95711388,2210.0
5.0333581254,103.41235393,-58.902670327,162.75113282,2220.0
5.5020464523,133.39448651,-52.276121738,157.73259165,2230.0
6.9755137023,164.99420991,-41.366550592,166.64019853,2240.0
10.839953876,-175.86965338,-35.140963135,-90.483543799,2250.0
10.210388505,171.22721586,-44.897071548,-131.23484883,2260.0
7.0537805939,-167.20942921,-53.604705937,-143.38548271,2270.0
5.7874693028,-138.34708664,-58.881251978,-146.0493531,2280.0
5.2184178809,-109.94978177,-62.457696948,-148.30841665,2290.0
4.9481492876,-81.843566364,-65.163072359,-148.67973011,2300.0
4.8260948013,-54.044229324,-66.627910583,-140.9980871,2310.0
4.8974632813,-26.102997716,-64.361395561,-116.63921325,2320.0
5.2527348268,3.2725099264,-55.567667945,-105.05801897,2330.0
6.5141663514,34.02998453,-38.640715727,-63.628470368,2340.0
10.227434249,53.578426772,-42.435315722,-11.077977103,2350.0
9.6385338271,41.981777322,-49.293298758,-80.018958888,2360.0
6.6110226525,63.728472306,-59.429872046,-108.44430088,2370.0
5.4558232468,92.215145843,-68.013711362,-106.42228456,2380.0
4.9374262715,120.09078716,-73.328777189,-82.252726298,2390.0
4.7443439918,147.31375219,-73.709627046,-58.96978586,2400.0
4.7279254188,174.42867555,-71.485503603,-40.823196219,2410.0
4.8595088669,-157.86791599,-66.834286934,-31.971589804,2420.0
5.2453688365,-129.12711066,-59.453232849,-31.930545657,2430.0
6.3918237235,-98.773778156,-40.847872422,-34.045639436,2440.0
9.7232151929,-75.743423309,-46.863055671,101.97316982,2450.0
9.960276706,-85.884881883,-53.015138695,38.971081976,2460.0
6.7618303277,-65.478291525,-59.861198562,8.5592498127,2470.0
5.4841683859,-36.294718294,-64.178728902,-6.907175152,2480.0
4.959555714,-8.1022598977,-66.385590483,-14.328603302,2490.0
4.7517845367,19.326959392,-67.489503057,-20.487002936,2500.0
4.6513416094,46.121851457,-67.882510781,-28.384356765,2510.0
4.6947386918,72.91429827,-67.258261396,-34.086052723,2520.0
5.0160681155,100.71279798,-64.047763007,-21.949600431,2530.0
5.9506207565,129.71844559,-51.568977453,-18.31386714,2540.0
8.7662713176,153.81178262,-48.473963271,139.41975284,2550.0
9.8637933028,146.37463096,-56.972771619,57.375740177,2560.0
6.7445364432,162.70928311,-67.821787692,3.1761382173,2570.0
5.4656524946,-168.66687992,-74.600537785,-23.295778289,2580.0
5.018475999,-140.19692441,-77.824623515,-42.139330268,2590.0
4.822681656,-112.63144473,-78.768336527,-53.57800005,2600.0
4.7854210036,-85.32945067,-77.396872671,-68.333861686,2610.0
4.8959406494,-57.441323311,-73.805180145,-96.106278591,2620.0
5.1317977289,-28.916428549,-67.395408532,-125.25789007,2630.0
5.8031316204,0.97109785813,-54.700929703,-160.34806207,2640.0
8.18528505,30.060175636,-45.487505803,41.564117623,2650.0
10.803726945,23.714479732,-48.72889332,-51.745103123,2660.0
7.1290087584,34.682446901,-57.762844878,-105.63181094,2670.0
5.4750387536,63.077441556,-64.193308509,-121.55674195,2680.0
4.9112213498,90.84747298,-67.900013282,-130.29138571,2690.0
4.6917454636,117.45141862,-70.201002641,-136.62949306,2700.0
4.6685631267,143.72246943,-71.569584778,-141.98130597,2710.0
4.7732352416,170.19440545,-71.385882893,-146.37491973,2720.0
