S11m,S11p,S21m,S21p,Frequency
5.832958173,-107.35968194,-51.52876233,-105.21300071,2000.0
5.5429999323,-79.194630557,-59.995864969,-76.017433139,2010.0
5.3980589608,-47.784189336,-58.682015821,-37.514515534,2020.0
5.829853306,-14.938146233,-52.476775272,-37.472264576,2030.0
7.1107734464,18.696169805,-44.570287581,-57.84007318,2040.0
10.961484897,47.897549952,-33.179583775,-97.028834238,2050.0
13.160327785,27.015308011,-21.830267263,149.5052928,2060.0
8.5044895108,40.385738214,-28.833181293,10.718314356,2070.0
6.5627598926,69.357954542,-38.098242639,-22.770977581,2080.0
5.7703708175,98.354092571,-42.806289465,-39.208026961,2090.0
5.4028297963,126.3509084,-46.937759187,-45.893209514,2100.0
5.0775210458,153.15967279,-51.066878823,-40.82614704,2110.0
5.0017166566,-178.04686312,-52.256833885,-27.733440652,2120.0
5.30302285,-147.55752439,-49.446285604,-22.358772672,2130.0
6.389104763,-115.7458892,-42.527699676,-23.660036724,2140.0
9.7440582214,-88.890152056,-23.333184222,-63.045354507,2150.0
11.729132642,-103.57687525,-31.219108112,84.863549705,2160.0
7.8418030846,-89.858621523,-42.919733452,46.843019679,2170.0
6.184419141,-60.725388171,-48.864642804,37.599711502,2180.0
5.4513293209,-31.860106695,-51.672189078,37.548100845,2190.0
5.0814423013,-3.8142184884,-52.381686973,38.283370666,2200.0
4.9482744348,23.76096396,-52.747400913,37.920823867,2210.0
4.9437582332,51.890182992,-52.312834692,46.339654201,2220.0
5.1385812116,80.992497269,-48.218729578,58.875946566,2230.0
6.0215229562,111.65841643,-37.54562136,81.232343016,2240.0
8.8858383931,139.27005478,-31.059472241,-164.27224449,2250.0
11.196812039,130.86453155,-37.856706486,154.80313066,2260.0
7.5879087805,142.01180141,-48.03802627,126.25945142,2270.0
5.9342494251,169.72713518,-54.209371397,123.894002,2280.0
5.2399302572,-162.52504309,-57.560127169,121.4272053,2290.0
4.9360030165,-135.04172753,-59.132971326,118.81490037,2300.0
4.823057982,-107.61529659,-60.068459195,115.40233673,2310.0
4.8033157805,-79.891273071,-59.744241092,130.01305442,2320.0
5.0209740922,-51.607516336,-52.333758154,149.12542462,2330.0
5.7635439276,-21.138125089,-36.687056153,-162.00968183,2340.0
8.2138334903,7.9092608648,-42.372350585,-90.292797902,2350.0
10.978431174,2.9652699431,-46.256883532,-141.48273022,2360.0
7.4425551169,12.165632927,-57.245202979,-165.54460721,2370.0
5.7339235219,39.806746212,-64.281302405,-149.74701496,2380.0
5.0695241099,67.716630268,-66.953889808,-134.62998477,2390.0
4.7181534295,94.820226783,-67.134941909,-130.63461844,2400.0
4.5840142213,121.14382383,-67.104208334,-131.92984425,2410.0
4.6065216196,147.55658732,-66.830722179,-123.5298847,2420.0
4.8051529899,174.69824705,-62.096143408,-97.263414659,2430.0
5.4042909579,-156.69820244,-43.720411008,-82.366605738,2440.0
7.3751285914,-128.29763816,-49.908708709,79.692189987,2450.0
