S11m,S11p,S21m,S21p,Frequency
9.8451466981,154.94443391,-69.859983786,-41.948206554,2000.0
8.2063784204,-177.27182637,-74.39359893,-32.849982184,2010.0
8.9636113032,-149.41849702,-79.463747043,4.7370641212,2020.0
13.359142412,-121.57141666,-87.04521391,60.875448537,2030.0
28.479622072,166.54188307,-67.80954485,172.53002686,2040.0
12.500448475,144.03848717,-67.20796056,160.65661795,2050.0
8.8554057708,172.20395827,-65.035780325,160.42428867,2060.0
8.4154034852,-159.63205383,-63.699059644,169.69292717,2070.0
10.701572142,-131.60712725,-61.052780983,-169.28146763,2080.0
19.417610962,-109.41273028,-52.783869699,-161.87913961,2090.0
17.913383065,131.40099415,-57.785066354,41.659307677,2100.0
10.351064265,155.46440895,-70.416725565,7.3792785062,2110.0
8.2036732315,-177.40212518,-75.195814695,-31.8192078,2120.0
8.5805991738,-150.60780652,-80.745247453,-93.137554977,2130.0
12.062257298,-124.99368037,-64.604027859,164.61715558,2140.0
23.79710979,-146.94694223,-45.363826866,86.977409759,2150.0
13.587920389,153.08005649,-53.933576151,-20.623641211,2160.0
9.2583801983,176.80956026,-62.250841794,-29.327475776,2170.0
8.5082441875,-156.9260706,-70.458894997,121.71793226,2180.0
10.453028799,-130.27486926,-55.868049447,137.40507709,2190.0
17.955596507,-109.10673887,-46.826652559,130.92405403,2200.0
18.628936367,141.68615919,-48.56330352,-6.1861563517,2210.0
10.356067609,161.38685181,-60.130223351,-0.71986268036,2220.0
8.0549464896,-171.41717597,-61.620815175,29.041087473,2230.0
8.3899807475,-143.51366934,-56.444627532,36.441449746,2240.0
12.082431728,-114.10098012,-48.966876717,29.568928699,2250.0
31.341374084,-139.43790767,-27.32985189,-31.891355366,2260.0
12.394019839,147.70606556,-45.131940911,-131.35069541,2270.0
7.9521625044,176.97175634,-50.291826196,-117.17312419,2280.0
6.9557175475,-154.32247042,-53.450692738,-98.562490977,2290.0
8.1363353005,-123.48161553,-55.24332167,-84.028183069,2300.0
13.339706832,-84.732375116,-54.80269497,-67.964974862,2310.0
22.223956234,87.969678738,-52.231425916,78.051762777,2320.0
9.9789507174,149.343529,-68.390843929,140.29820815,2330.0
6.9225281689,-176.12696563,-65.971371987,160.86731839,2340.0
6.5786928492,-144.77558376,-60.298785079,155.35592877,2350.0
8.6158777031,-110.29211549,-53.726816484,138.52586267,2360.0
16.78584184,-58.399186932,-43.311416583,134.94658806,2370.0
14.751518452,116.66161808,-44.763288242,-109.28312419,2380.0
7.9144797632,162.4834168,-51.930595309,-110.88487925,2390.0
5.9964172277,-164.23612483,-54.193740118,-108.49474819,2400.0
6.1593968863,-132.76921737,-55.316080047,-95.359676602,2410.0
8.7965180248,-96.003958161,-55.87235736,-78.043835568,2420.0
18.578144407,-26.896691681,-52.912098383,-29.967484461,2430.0
12.545128213,128.59785081,-70.11312438,-176.57681884,2440.0
7.4182684461,173.40387665,-64.864608847,-113.31889589,2450.0
6.1585927894,-152.90491248,-63.013423872,-115.44138152,2460.0
7.0717928491,-119.62499122,-61.790910547,-126.12083734,2470.0
11.75789271,-77.238741884,-58.018028137,-141.00319525,2480.0
20.681036353,74.665175178,-52.681925969,-33.592569094,2490.0
9.4770078933,152.45563942,-71.564895194,70.325295775,2500.0
6.4221878217,-170.48313799,-70.390051994,143.08737879,2510.0
6.0570634437,-138.57075344,-69.145973548,168.42247694,2520.0
8.0779543463,-104.03081127,-70.941640709,-168.20825657,2530.0
16.561542956,-52.889134106,-68.3844229,-17.078785484,2540.0
14.453096726,130.13664218,-56.768369884,164.63057887,2550.0
7.7196143967,175.73275518,-58.386271874,177.73248442,2560.0
5.9694051713,-150.6426246,-58.213831292,173.96140705,2570.0
6.5040300115,-117.60533895,-56.882279906,171.07808363,2580.0
10.269845161,-75.238285454,-53.98861355,178.28381895,2590.0
20.134027419,45.431335721,-46.791702472,-102.88395271,2600.0
9.6895521581,150.08667894,-60.516219461,-42.998155535,2610.0
6.1954969092,-169.61885611,-67.283286711,-40.552568533,2620.0
5.5757499792,-136.57705326,-73.454966208,-33.560628555,2630.0
7.0860223182,-101.15091711,-84.148048886,-66.403438682,2640.0
13.142448073,-48.601512603,-66.996934267,-147.51874307,2650.0
15.281531449,108.99220769,-61.047984906,-21.424061008,2660.0
7.6504749767,169.46158986,-67.38572469,25.383489655,2670.0
5.4895185871,-154.17087269,-67.585695348,61.776203926,2680.0
5.562803818,-121.02786222,-66.295077327,93.574537809,2690.0
7.9912745679,-81.21742727,-65.387456014,121.08902763,2700.0
16.209812075,-4.4068120531,-63.502598522,173.26637696,2710.0
11.148591703,136.68313814,-80.345329396,35.8080093,2720.0
6.4650058148,-174.90811121,-80.25945794,134.93994127,2730.0
5.3365341437,-139.92029422,-85.373049653,154.81280741,2740.0
6.2183908112,-104.87625605,-91.455843105,-15.019504334,2750.0
10.386642179,-57.069335641,-70.463932763,-5.1140602778,2760.0
16.492647975,77.203515998,-70.265769351,67.560988049,2770.0
