S11m,S11p,S21m,S21p,Frequency
5.5400614062,-60.137754895,-43.080336181,-87.365476143,2000.0
5.8935459557,-36.896458525,-49.57768296,-106.04685783,2010.0
6.1059883876,-12.120075766,-56.447655642,-82.817156513,2020.0
6.1146798045,13.64993225,-55.60340896,-69.468344477,2030.0
5.9331155248,39.803201904,-55.693922928,-84.861892421,2040.0
5.6038727669,65.596840308,-56.420535302,-76.246361594,2050.0
5.2236972554,90.579048794,-50.26713299,-69.751036206,2060.0
4.8876667687,114.24638898,-44.097975954,-126.48438457,2070.0
4.6963329616,136.53829891,-48.06556395,169.25657742,2080.0
4.702808448,157.96327927,-52.825606695,138.48111627,2090.0
4.8887756115,179.55916129,-60.902616681,103.450287,2100.0
5.1313733959,-157.90858705,-72.122183343,-34.407600823,2110.0
5.3019755718,-134.30188337,-65.440015071,-115.3713366,2120.0
5.3536762659,-109.96697232,-59.962172486,-104.09869617,2130.0
5.29253999,-85.228683654,-52.456026097,-124.68931533,2140.0
5.1402817314,-60.400762858,-41.097797523,-164.96776935,2150.0
4.9401779098,-35.902009448,-43.059692533,53.885422452,2160.0
4.7502986677,-11.92638887,-49.487953181,29.762976615,2170.0
4.6257462485,11.427828528,-51.351428659,18.780875189,2180.0
4.5888812165,34.207634802,-52.032386463,4.3465239679,2190.0
4.6771050387,56.774648477,-52.662951528,-9.8510175831,2200.0
4.8179424792,79.8721535,-52.448033588,-27.478463538,2210.0
4.8990989544,103.39106986,-53.880348254,-56.940631791,2220.0
4.9355789614,127.11940861,-57.27241088,-42.644945309,2230.0
4.9088132673,151.06464084,-50.441746675,-28.71750587,2240.0
4.824774476,174.99155168,-49.605343734,179.92577627,2250.0
4.7089400766,-161.4289335,-60.13613091,-154.45515877,2260.0
4.6117514446,-138.26074164,-62.997526561,-139.10815871,2270.0
4.5553676509,-115.41248875,-64.366839379,-124.85514955,2280.0
4.5592168295,-92.797095696,-64.644452431,-121.73535032,2290.0
4.6404167823,-70.170758001,-65.266386324,-124.55226199,2300.0
4.7621561681,-47.103970558,-65.04699501,-126.80039991,2310.0
4.8621128148,-23.454163198,-63.093863867,-146.6574478,2320.0
4.9012827217,0.50531514893,-65.186645567,-176.16478346,2330.0
4.8975697348,24.635280174,-53.92325471,-145.17099369,2340.0
4.8346379738,48.89567215,-69.278593913,66.18338658,2350.0
4.7348965796,72.644882302,-71.881394809,106.29946347,2360.0
4.6621496282,96.022268774,-71.70131244,116.16550787,2370.0
4.6463490161,119.09387204,-72.011004779,131.78292878,2380.0
4.6826384988,142.00620888,-70.775766931,146.23751924,2390.0
4.7626935915,164.88752146,-67.863081137,156.05720366,2400.0
4.8841876268,-171.95466923,-64.330780918,154.22862379,2410.0
4.9963127963,-148.42968984,-60.56014559,143.79854731,2420.0
5.0658194632,-124.69140743,-56.290690857,122.90197054,2430.0
5.0990598235,-100.81217296,-47.303021313,79.919402384,2440.0
5.0931775995,-76.778568582,-56.537916601,-21.216269968,2450.0
5.0291636038,-52.784595952,-64.052431819,-30.241153856,2460.0
4.9535848408,-29.235978676,-67.564056719,-22.868730329,2470.0
4.920167209,-6.0918334905,-68.948609039,-20.67383309,2480.0
