S11m,S11p,S21m,S21p,Frequency
5.9613702174,33.283131605,-47.077485182,-94.971238925,2000.0
5.4289669676,69.57624635,-54.199469765,-105.59681921,2010.0
5.1304719993,107.41506389,-60.004387744,-67.932441841,2020.0
5.5007103525,146.38955787,-54.39398078,-48.273221799,2030.0
7.0150904261,-173.87755064,-47.127466257,-59.307205982,2040.0
11.911828719,-138.29843019,-36.356049553,-94.169703064,2050.0
14.52110407,-170.46971259,-28.669194688,151.31729198,2060.0
8.8053519608,-149.34421022,-30.56386833,67.58437888,2070.0
6.7832358926,-112.15007709,-37.055992096,3.4270978828,2080.0
6.0357383731,-74.472952419,-42.451582692,-18.118924531,2090.0
5.6920077464,-37.520718739,-45.459041032,-28.210234323,2100.0
5.3463600941,-0.91589630358,-47.283997465,-48.404783935,2110.0
5.2590684949,37.53177296,-53.367293394,-57.772013649,2120.0
5.4597440655,77.352640604,-51.480473538,-25.274099275,2130.0
6.6234550186,118.2682764,-43.945699645,-26.57630021,2140.0
10.76875486,153.64818069,-28.774416081,-61.403655634,2150.0
13.487098358,130.9070822,-27.076128721,97.658774026,2160.0
8.0917721924,149.28687992,-40.906982378,49.654367568,2170.0
6.0298288008,-175.7540321,-47.08402943,40.117085752,2180.0
5.2196533423,-141.1616225,-49.526275951,40.561224901,2190.0
4.9323320532,-106.57642629,-50.195504334,40.266092394,2200.0
4.8665109361,-71.736529701,-49.888609439,33.120765245,2210.0
4.9823955429,-35.688970533,-50.988274911,11.095515477,2220.0
5.3938614034,2.6577942437,-52.606224812,40.688877914,2230.0
6.5782694534,43.708778706,-40.430765129,57.613773314,2240.0
10.311351346,81.263283897,-27.189884346,-112.66166131,2250.0
13.70379768,65.792948401,-35.97571204,164.42787206,2260.0
8.4058671546,81.916497556,-47.72105848,131.43910359,2270.0
6.1643795718,117.9592762,-53.93015597,129.61660928,2280.0
5.1774047229,152.82100847,-56.943977369,129.41357823,2290.0
4.7260151729,-173.36313784,-57.862022988,131.27465423,2300.0
4.5604606421,-139.95810643,-56.72600779,127.26848073,2310.0
4.6238862653,-106.04320606,-54.563866624,114.06341523,2320.0
4.9947412919,-70.720630159,-53.382468769,101.22072902,2330.0
6.2045048835,-31.949357284,-37.825172833,129.9625094,2340.0
9.9891174206,5.0881204125,-39.4278049,-70.696855816,2350.0
13.086093262,-10.619804833,-44.792867574,-147.20632303,2360.0
8.1048733307,9.325806418,-57.497494184,-167.37789455,2370.0
6.1320911463,46.913808183,-64.715835218,-146.39176446,2380.0
5.2885936744,83.913284391,-66.447515761,-125.5064013,2390.0
4.8204874351,118.86478258,-66.081701477,-118.74121982,2400.0
4.5640079011,152.70573194,-64.778381554,-118.14762258,2410.0
4.4925290492,-173.81778631,-62.387611347,-120.33417628,2420.0
4.6669144021,-139.92911585,-58.05886423,-131.55168172,2430.0
5.4712396254,-104.33018443,-48.238355099,-153.19606068,2440.0
8.3032606922,-69.529841602,-49.754690344,90.139895814,2450.0
11.746076099,-73.833833673,-50.431673091,30.803570454,2460.0
7.5506955893,-61.622041325,-56.784897348,-9.0510911099,2470.0
5.6561051161,-25.964649838,-60.685596031,-15.249601174,2480.0
5.0143282791,9.9879551264,-62.533521431,-23.620245756,2490.0
4.7909830364,45.644464783,-63.578306002,-25.1592821,2500.0
4.6772562775,80.299172212,-62.204251485,-31.211857219,2510.0
4.7035913498,114.98493522,-60.190831314,-33.977933476,2520.0
4.8815832743,150.29158704,-55.62929758,-39.531932124,2530.0
5.5002016685,-173.46878436,-44.972691309,-74.469650288,2540.0
7.7175421367,-137.82019418,-48.146498109,-174.23024379,2550.0
11.479370197,-133.42072569,-49.682106863,121.71049708,2560.0
7.8176616551,-127.60034617,-58.315278046,70.008758267,2570.0
5.6081135045,-94.341100098,-64.184107727,60.557336565,2580.0
4.8167311551,-60.018696304,-67.062676605,59.710120444,2590.0
4.5646608422,-26.366732286,-68.246126903,61.191311674,2600.0
4.5106808759,7.2641220924,-68.52239577,62.581925858,2610.0
4.5764609699,41.339514449,-66.212410311,65.920625757,2620.0
4.871435159,76.107146456,-59.620583643,63.184610969,2630.0
5.5042774159,113.29162782,-46.949795181,39.826606666,2640.0
7.3881969695,152.16554728,-50.725011473,-85.365217842,2650.0
12.36240165,164.8319385,-49.148921523,-124.17145532,2660.0
8.4910033245,161.84128286,-57.931531438,175.2839872,2670.0
5.9048618447,-163.67401737,-65.773467588,176.0255126,2680.0
4.9237425239,-128.50386607,-69.424616439,-176.43117773,2690.0
4.5132674801,-95.053706258,-70.807396949,-169.98699525,2700.0
