S11m,S11p,S21m,S21p,Frequency
-4.4135360088,80.379145104,-66.099146324,78.868868794,2000.0
-4.2789195401,42.479598776,-67.415798569,56.740809007,2010.0
-4.0531884167,6.388464401,-64.742013359,7.3681670214,2020.0
-3.8349156462,-27.968815822,-65.579409045,-55.173126101,2030.0
-3.6999921539,-61.19628666,-69.857835977,-83.452511433,2040.0
-3.6939052377,-94.090847294,-67.260929264,-108.5942115,2050.0
-3.8282404488,-127.43580829,-66.577122694,-155.35169904,2060.0
-4.0595297973,-161.9352526,-64.38322632,145.86760748,2070.0
-4.3006463062,161.76840719,-63.277073153,59.044977497,2080.0
-4.4772427211,123.67849747,-63.878904124,-30.913711547,2090.0
-4.5313759428,84.795661369,-66.286841073,-111.81047516,2100.0
-4.4490774556,46.548572199,-69.955411534,-170.25126658,2110.0
-4.2691461691,9.9325508007,-70.728227064,147.79255815,2120.0
-4.0619476704,-24.912815892,-68.511645537,85.753277852,2130.0
-3.9027562467,-58.472906615,-67.211836776,12.023655849,2140.0
-3.850872969,-91.560507174,-68.400764583,-51.059142186,2150.0
-3.9377029319,-124.9910718,-69.7068531,-66.562037828,2160.0
-4.1502934866,-159.41527465,-64.061337914,-107.07306785,2170.0
-4.4192313005,164.82569383,-62.904555648,-172.75869123,2180.0
-4.6362620474,127.65191896,-64.602838377,124.02978293,2190.0
-4.7213336873,89.500144874,-68.106612139,59.715410888,2200.0
-4.6538357004,51.358801772,-76.936281374,9.1388564058,2210.0
-4.4837651188,14.219678033,-74.841595757,40.480087119,2220.0
-4.3060923549,-21.366456145,-67.602527182,-25.154054625,2230.0
-4.1843033186,-55.491560246,-65.599144539,-114.3699459,2240.0
-4.1410833151,-88.938579736,-68.407098853,136.10964842,2250.0
-4.206728523,-122.68943099,-68.700546986,-5.1704904889,2260.0
-4.4034243964,-157.36964033,-65.943704402,-101.29046068,2270.0
-4.6761577074,166.83832476,-66.106101164,-165.12083212,2280.0
-4.9051292962,129.82218571,-67.794175415,145.74023464,2290.0
-5.0023351583,91.893277198,-70.122083263,99.222001624,2300.0
-4.9422088076,54.036256167,-74.932500129,54.697330086,2310.0
-4.7714650392,17.216004105,-82.541130119,18.266759441,2320.0
-4.5758747043,-18.148140494,-86.507698114,19.535099059,2330.0
-4.4363529012,-52.374005464,-81.577437297,-46.914685053,2340.0
-4.4205035878,-86.110524206,-76.0992345,-158.95997686,2350.0
-4.5643866725,-119.8891474,-79.250299955,77.767837528,2360.0
-4.8207469198,-154.24951012,-102.48200219,-105.22513577,2370.0
-5.1039230494,170.02242649,-79.072426705,-39.261818338,2380.0
-5.3491623097,132.63721746,-71.834103585,-133.11495201,2390.0
-5.4661303573,94.276983604,-71.190188955,154.45748749,2400.0
-5.4120422073,56.108389137,-73.449165171,96.062520429,2410.0
-5.2425142114,19.120352583,-77.508002365,47.148303651,2420.0
-5.0504118363,-16.283684224,-78.717784089,-19.312246141,2430.0
-4.9142658826,-50.401727693,-71.457466572,-115.69693309,2440.0
