S11m,S11p,S21m,S21p,Frequency
5.7389312495,-60.114461912,-55.133363352,-50.275356948,2000.0
5.3892134263,-30.759691626,-60.12105352,-62.499661414,2010.0
5.4164335586,0.83110593722,-64.480898573,-72.149402643,2020.0
6.1224392203,34.342004227,-54.255179275,-51.319706577,2030.0
7.9361015328,67.878701623,-58.065589902,-147.22968073,2040.0
12.594460647,84.520251963,-54.71390651,169.12550884,2050.0
11.21281489,65.352613352,-54.292596642,77.95404253,2060.0
7.7052946574,87.563763317,-56.770537292,23.939450217,2070.0
6.3076488465,117.75041335,-54.687743188,-12.914610998,2080.0
5.6053550745,146.96987914,-51.40495468,-60.744815103,2090.0
5.3064678039,174.56223167,-53.961062851,-144.96816091,2100.0
5.0441431909,-158.14891299,-62.555704368,-172.10665168,2110.0
5.1458851177,-128.53063954,-62.451200801,-163.12410537,2120.0
5.6426972039,-96.867478293,-51.670788968,169.22413114,2130.0
7.3451540137,-64.867104149,-53.69281957,40.95999155,2140.0
11.774688534,-48.272404438,-52.463375744,-12.107433452,2150.0
10.576932632,-63.736802897,-55.458167675,-102.65961056,2160.0
7.2566763742,-39.871869546,-59.624028903,-146.22668601,2170.0
5.8666754185,-10.481305803,-60.695378712,173.37602758,2180.0
5.254155435,18.006579247,-58.364091878,131.54095458,2190.0
5.0234985812,46.24208042,-58.194702895,76.434535979,2200.0
4.9878877409,74.60068868,-64.287921084,16.380950542,2210.0
5.0442650799,103.56858228,-66.724018634,34.67587159,2220.0
5.4987577092,133.51807653,-56.183070868,11.698436603,2230.0
6.9777754809,165.18025956,-50.498038229,-125.57138597,2240.0
10.863104118,-175.41299518,-53.017554817,174.89731348,2250.0
10.232549952,171.38276264,-56.484001183,96.01211518,2260.0
7.0349305321,-167.15943551,-60.806300858,50.385926299,2270.0
5.7721355502,-138.4351607,-60.917097812,13.955302475,2280.0
5.2374997196,-110.05191553,-62.215017867,-20.547056049,2290.0
4.9877006519,-81.802798303,-66.521895462,-63.859954513,2300.0
4.8446316885,-53.851929874,-70.422208983,-96.074175816,2310.0
4.8953458731,-25.954151124,-72.267704017,-75.148430198,2320.0
5.2520984986,3.2729125921,-60.858064696,-76.795831816,2330.0
6.5211255108,34.132927033,-43.982260329,134.78834261,2340.0
10.24306462,53.82862963,-50.045077472,37.878171167,2350.0
