S11m,S11p,S21m,S21p,Frequency
16.940590247,-0.43321725899,-58.468092103,-137.74838789,2000.0
10.926532279,105.47744247,-69.170038407,-93.674926776,2010.0
7.221656904,151.98336921,-75.798901957,-33.12693192,2020.0
6.2336529967,-172.35718508,-69.022616708,8.2948721212,2030.0
7.2027618201,-136.46686458,-64.500172708,10.77884145,2040.0
11.449349364,-89.96405831,-60.726302431,34.296917564,2050.0
18.880976995,35.94123543,-56.05548553,120.36496784,2060.0
10.07681136,125.38638166,-74.2403612,137.47518959,2070.0
6.9096173548,166.07611462,-76.053435993,120.55590207,2080.0
6.2513022246,-160.28350545,-75.422340662,131.40889224,2090.0
7.5328868933,-125.1248576,-82.861787696,145.3210649,2100.0
12.195199495,-76.620366563,-71.553291861,-21.096463959,2110.0
17.696517648,51.074031083,-60.181411831,85.205115467,2120.0
9.7999198583,131.34892168,-67.481230254,168.40564754,2130.0
6.9621676064,171.59711015,-70.057678881,-145.62028267,2140.0
6.6402837079,-154.14336692,-69.365494309,-110.20007645,2150.0
8.653561428,-117.0548091,-65.688656866,-90.761445029,2160.0
15.792882107,-59.948374927,-61.306212707,-91.322489182,2170.0
15.294236948,94.638884919,-55.210805637,-42.576448651,2180.0
8.5240479046,148.1346532,-57.551020977,-30.678425869,2190.0
6.4238166884,-176.94075342,-60.25822934,-25.17846624,2200.0
6.4394400509,-144.69942061,-63.57772624,-14.961453795,2210.0
8.6372168139,-107.49716891,-63.029585644,9.6082942649,2220.0
15.964140372,-45.98131,-52.976149346,56.778650393,2230.0
14.268720599,102.16023538,-49.954559226,167.44778033,2240.0
8.2205984755,154.75509748,-53.677866285,176.67112188,2250.0
6.4798230887,-169.81003642,-55.008366296,-177.96407096,2260.0
6.8789084383,-136.03765696,-54.41218998,-157.32670134,2270.0
9.899929181,-95.377692081,-51.557146019,-120.73683946,2280.0
18.801485311,-9.4793739052,-44.646107225,-39.900550606,2290.0
11.744028612,118.26173119,-55.563143024,76.054439247,2300.0
7.2215932252,162.73171436,-66.64596057,110.54307845,2310.0
5.9666357034,-163.28980906,-75.113172986,147.88605389,2320.0
6.5941894629,-129.67200318,-74.572857985,-176.42391361,2330.0
10.023580808,-87.967716428,-66.060717978,-167.70927702,2340.0
19.758944105,12.871311302,-50.966091329,-101.66332555,2350.0
10.84248262,131.14715872,-57.334232112,-24.647035191,2360.0
6.8884648629,173.40975189,-62.353596984,-12.608055908,2370.0
5.9457515364,-152.58865197,-67.161099193,-7.9473873056,2380.0
6.8519245604,-117.50517274,-70.76086378,-13.115018359,2390.0
10.863873426,-70.433888761,-63.706592182,-17.606936826,2400.0
16.961619379,48.700944893,-52.684304791,67.364790415,2410.0
9.3233916145,137.15611145,-62.208128425,126.47611651,2420.0
6.3297750201,178.89957531,-74.773521437,164.3840731,2430.0
5.765593374,-146.85383662,-73.897605463,-62.663724783,2440.0
7.1538759185,-110.56331655,-63.52573724,-33.775851487,2450.0
12.477599547,-58.251928606,-53.910089518,-9.6150395225,2460.0
15.476177774,84.543377336,-50.280230027,96.755127569,2470.0
8.1254991981,151.71027234,-59.438810439,134.6107681,2480.0
5.7360452485,-169.98911687,-63.564579202,152.83096998,2490.0
5.4402678292,-136.8949456,-65.449397325,170.67550589,2500.0
7.0758623697,-99.886736075,-64.930966071,-164.66881016,2510.0
12.738408675,-41.613324724,-60.848671433,-125.95078337,2520.0
13.818806105,96.316130934,-66.365570486,-2.972118843,2530.0
7.6504009182,159.73776552,-71.328685027,156.91950401,2540.0
5.6708365741,-162.22944559,-65.228073214,-170.02247786,2550.0
5.6776187293,-128.2452678,-59.623203961,-152.08363946,2560.0
7.90219911,-88.21866439,-53.583001641,-143.95663684,2570.0
14.638531065,-13.654807823,-45.107582222,-107.17274032,2580.0
11.414444988,117.14565448,-50.263991038,-9.1075402328,2590.0
6.6250265746,170.17547463,-60.288873222,14.268867687,2600.0
5.1744856049,-153.95298092,-66.9086153,17.918377993,2610.0
5.5272535878,-120.07165258,-69.845826828,14.906850855,2620.0
8.1868584905,-77.836649422,-69.002550342,25.233503827,2630.0
15.417763651,7.3106674757,-74.173655984,105.01168275,2640.0
10.446934152,130.26481181,-68.744693806,-20.883891099,2650.0
6.2839692991,179.31835737,-67.619988002,-11.503431314,2660.0
5.1087486899,-145.38304172,-68.418911052,-16.119722894,2670.0
5.7047100592,-110.06025977,-72.938605818,-23.141679391,2680.0
8.7783188335,-62.480480425,-69.590896346,-113.69289317,2690.0
14.494448507,40.168276751,-58.938756534,-65.517749595,2700.0
8.6823898285,140.69466878,-65.970783245,11.157621872,2710.0
5.5371731573,-173.48650353,-75.715981716,57.375858375,2720.0
4.8021267094,-138.37232832,-87.253005942,171.08327744,2730.0
5.6945559895,-101.74269583,-78.359956965,-120.15210928,2740.0
9.3094594679,-49.8643052,-73.308073207,-31.080527298,2750.0
13.462773664,65.070294029,-60.404278971,93.560155588,2760.0
7.3854774324,150.88032131,-60.056778424,150.06944837,2770.0
4.7320674788,-165.60303345,-59.764259521,166.09727793,2780.0
4.1524673561,-130.29310395,-58.732428398,175.71010153,2790.0
5.0097606011,-91.623507224,-56.891549226,-165.26293762,2800.0
8.2877827825,-33.491143746,-54.532347944,-117.96730451,2810.0
10.413664614,78.409713627,-55.467010063,-29.634327047,2820.0
5.9972160921,157.33171423,-61.956072267,12.145141638,2830.0
4.0716854341,-158.36703852,-66.183588135,20.219306891,2840.0
3.7030825073,-121.25701027,-69.093600819,31.453050924,2850.0
4.5088847809,-77.552662759,-73.05287141,80.634387483,2860.0
6.5769271338,-4.6052480317,-62.796398091,-154.26185102,2870.0
5.1084477293,100.08668027,-55.342929001,-85.0237002,2880.0
2.3669105005,167.35371466,-54.200211673,-54.290646632,2890.0
1.2815351667,-149.91982661,-53.915853117,-26.71778971,2900.0
0.78822769855,-112.55836162,-55.524870588,9.0170875144,2910.0
0.47203968715,-66.111984852,-56.241074474,44.860662605,2920.0
-0.081846518782,10.372865742,-56.659560019,90.486376451,2930.0
-0.88330937093,109.6942631,-61.131683849,150.35955623,2940.0
-1.3383350948,177.35270335,-71.601888104,-146.31476428,2950.0
-2.295718724,-138.75881053,-74.185893132,13.285903537,2960.0
-5.0387842236,-101.96363654,-63.965004568,68.443183699,2970.0
-13.121844127,-84.914146833,-57.606820262,107.88408429,2980.0
-12.845771642,-136.15337652,-54.069509244,144.69423208,2990.0
-10.609632605,-112.80329658,-54.005354024,179.81569437,3000.0
-16.11917311,-73.897056308,-55.550443671,-143.38558781,3010.0
-17.129240915,128.08313887,-57.612039119,-108.7382067,3020.0
-7.2672167461,170.86632775,-59.484474596,-72.285840194,3030.0
-3.894272631,-155.19223456,-62.523429336,-36.898522248,3040.0
-2.3550794201,-121.72885252,-67.261612426,2.1325205781,3050.0
-1.4958327071,-80.632085636,-72.657087645,54.653256563,3060.0
-0.18132233003,-16.068285289,-69.246873626,137.82590655,3070.0
2.254008337,83.001531702,-61.698198487,-149.64692821,3080.0
2.4369718464,164.77372579,-59.84217545,-105.35820333,3090.0
2.0922811138,-146.00728461,-60.736185563,-86.652069114,3100.0
2.2378092733,-106.12719467,-61.014881425,-71.078674174,3110.0
3.2833668142,-59.721305091,-59.933946722,-41.84828909,3120.0
5.9714065081,14.108980197,-57.904027276,18.09605967,3130.0
6.2982582131,116.29051267,-60.43832406,101.96416445,3140.0
4.3486544189,-177.81180641,-67.058116535,156.0179997,3150.0
3.7023837899,-135.667794,-70.826449646,-149.32457888,3160.0
4.2364888867,-98.455031268,-69.501332736,-98.687628922,3170.0
6.7206880744,-52.926737152,-63.875577954,-47.613605103,3180.0
12.719838707,34.405416205,-56.593498653,28.458499929,3190.0
8.9899129241,150.19965376,-61.295805418,120.13955426,3200.0
5.5561634103,-157.53630331,-65.037150222,137.97183924,3210.0
4.7029298681,-120.83249855,-66.124337401,142.93118685,3220.0
5.5027167098,-85.05350059,-65.510715875,150.32931513,3230.0
8.9871331941,-38.349970468,-61.670892508,162.34499685,3240.0
15.688552086,67.819115093,-54.276602579,-125.61809296,3250.0
9.3451305534,168.64117025,-60.889027132,-45.954552668,3260.0
6.2805678822,-146.91592572,-65.431168277,8.405876754,3270.0
5.7511762423,-112.5618498,-66.045563991,58.00452966,3280.0
7.2496240152,-77.602567581,-60.331358753,87.62848276,3290.0
12.942548087,-28.770206079,-50.130461827,105.90582379,3300.0
17.290327932,125.57885267,-43.957919363,-128.06580555,3310.0
8.8225848305,-169.3386598,-54.054600866,-82.562307101,3320.0
6.4222487684,-132.96145431,-58.480275857,-63.135433416,3330.0
6.3631840291,-101.37549851,-58.97456439,-44.818913337,3340.0
8.609410389,-67.463440455,-56.87390203,-15.763079668,3350.0
16.645724565,-17.961000872,-50.042583994,31.943712989,3360.0
16.101203447,157.67468281,-53.714795177,-158.97578254,3370.0
8.9010167654,-155.31222811,-64.104445115,-115.940035,3380.0
7.0248057776,-122.26246913,-65.564848815,-66.400182352,3390.0
7.601141052,-91.100275352,-61.460739934,-31.220120398,3400.0
