S11m,S11p,S21m,S21p,Frequency
12.166420108,117.99661969,-56.241286835,97.307840872,2000.0
8.624361603,149.00065443,-64.466121145,137.57169984,2010.0
7.1377272024,174.25650209,-68.696671565,-149.78260759,2020.0
6.8837789228,-162.14611988,-64.218009648,-105.24405937,2030.0
7.8177865402,-137.81643696,-61.501551482,-76.98413663,2040.0
10.644070483,-110.7501459,-60.563005306,-45.583422169,2050.0
18.712748312,-74.998571661,-56.569032839,8.7304027662,2060.0
20.233821028,102.19934293,-58.517129534,-126.6298258,2070.0
11.374036566,139.23172257,-66.68017169,-73.849269199,2080.0
8.2748124875,164.7870515,-69.133313804,-59.613022016,2090.0
7.0757240898,-172.85980274,-67.237310689,-46.534687043,2100.0
7.0313814477,-151.61926994,-67.094545593,-25.307864329,2110.0
8.1817339823,-129.46648416,-69.371883044,8.5082716976,2120.0
11.327769098,-105.09201248,-67.611242394,94.659969511,2130.0
20.722678384,-78.24441182,-49.040978959,146.84864157,2140.0
19.219672965,128.37390999,-44.666484998,-11.029733842,2150.0
11.130715858,154.98636455,-50.28462043,-0.30924245123,2160.0
8.297258514,179.08951583,-53.335031267,5.788355642,2170.0
7.3516846405,-158.41172482,-57.846231783,6.8095042994,2180.0
7.6490339097,-136.10367093,-64.078520711,-13.945862162,2190.0
9.3011268784,-112.10816905,-68.916206536,-44.852041788,2200.0
13.419327468,-83.776083664,-63.954240343,-43.702403961,2210.0
26.654404261,-18.296885316,-46.53000136,-18.188840277,2220.0
15.755752955,127.57237638,-54.348745916,100.47476703,2230.0
10.046257268,159.06583539,-58.802621576,108.88764837,2240.0
7.7916086449,-175.60565529,-60.001096608,146.85293719,2250.0
7.1443427651,-151.9671871,-57.595122259,-174.59253371,2260.0
7.7052492386,-127.69920468,-54.404521568,-154.88259992,2270.0
9.8010630214,-100.31705849,-50.175381731,-133.78717541,2280.0
15.024295032,-63.339320816,-44.175910205,-102.86935448,2290.0
22.415932457,56.130952666,-38.643040227,3.6900247736,2300.0
12.711581418,130.9178163,-51.640378362,60.146876903,2310.0
8.667662177,162.81330298,-57.700617692,82.369752917,2320.0
6.9509374653,-171.17286013,-57.136020898,-166.03723718,2330.0
6.5111196472,-146.75939484,-60.490996179,-94.993581776,2340.0
7.1537460615,-121.38667343,-59.00979758,-82.461656688,2350.0
9.3173394722,-91.708533232,-55.599249156,-75.359587405,2360.0
14.566318358,-47.342523813,-50.837025747,-56.713571351,2370.0
18.061941535,66.780887954,-50.520599948,9.2049670383,2380.0
10.912037759,131.88709458,-59.221904367,-39.369763854,2390.0
7.6138211567,164.99360445,-53.562475066,-38.748470093,2400.0
6.1826988228,-168.7209705,-55.401329583,-4.3835955738,2410.0
5.8424695136,-144.59745067,-57.783184112,12.044374669,2420.0
6.4888921619,-119.67723621,-61.282824835,38.468124721,2430.0
8.5915317111,-90.679262489,-74.895128665,50.376513514,2440.0
13.732786475,-48.445539954,-66.23216787,-109.6746414,2450.0
18.687822906,65.119928858,-55.536665713,-81.794178163,2460.0
11.115621194,136.45580011,-57.857207093,-59.186098307,2470.0
7.6312873252,170.64920786,-58.755976828,-58.297479318,2480.0
