S11m,S11p,S21m,S21p,Frequency
12.165615649,117.87930839,-59.558483654,153.28675098,2000.0
8.6295692942,148.91754498,-66.590975845,-172.95642256,2010.0
7.1481494783,174.20522152,-69.475703071,-97.022557223,2020.0
6.8970986357,-162.14967722,-65.145633136,-47.402522408,2030.0
7.8318650702,-137.76063165,-62.952680224,-16.040777564,2040.0
10.656016142,-110.64892046,-62.272382151,19.774857079,2050.0
18.718185642,-74.758791432,-59.551189986,62.784666269,2060.0
20.213247061,101.86915269,-60.910926472,-76.486773461,2070.0
11.378079144,139.10852011,-68.103257774,-27.23120998,2080.0
8.2853996635,164.72259422,-69.779877785,-11.03316935,2090.0
7.088730839,-172.88078211,-69.63697965,-1.9772388925,2100.0
7.0445747438,-151.59025131,-70.148835789,12.531944198,2110.0
8.1934229722,-129.40022068,-70.783321204,39.587535954,2120.0
11.341171981,-104.98442301,-67.63353124,127.13846317,2130.0
20.750690601,-77.953023098,-49.52716265,-174.45867522,2140.0
19.225164462,128.03935839,-45.147006211,28.374890876,2150.0
11.142702614,154.86610686,-50.808554299,40.009325757,2160.0
8.3128378466,179.05788914,-54.42109338,44.488778882,2170.0
7.3635136864,-158.39345893,-58.877731994,40.202916911,2180.0
7.6614836686,-136.05813158,-63.939383594,19.550464285,2190.0
9.3133067841,-112.02960507,-68.370947082,-0.59785311658,2200.0
13.431134173,-83.622010121,-64.920190192,-5.7932897254,2210.0
26.578057733,-17.685280472,-49.242617134,32.823932844,2220.0
15.76091695,127.34258264,-56.57814463,135.06351082,2230.0
10.058714338,158.97702208,-59.882854367,145.0429144,2240.0
7.8020638443,-175.62897905,-60.640401116,178.62006692,2250.0
7.1561287489,-151.9459169,-57.534733425,-143.27986929,2260.0
7.7164202612,-127.64893884,-53.753788305,-120.25298942,2270.0
9.8130213504,-100.21576079,-50.043841602,-93.561094966,2280.0
15.02885231,-63.089777077,-45.179505358,-62.940699954,2290.0
22.366626673,55.905669244,-40.424931926,43.477877461,2300.0
12.723682657,130.75687015,-53.8945132,105.58047164,2310.0
8.6808599661,162.74992854,-64.364583477,146.3194756,2320.0
6.9620398218,-171.17697319,-69.931078339,-139.1117013,2330.0
6.5233126552,-146.72909621,-68.009074197,-97.431678028,2340.0
7.1668434016,-121.30324356,-63.045188341,-73.023917563,2350.0
