S11m,S11p,S21m,S21p,Frequency
5.7616196775,-59.958422405,-55.260353682,-48.134247531,2000.0
5.4155108945,-30.641449403,-60.309280268,-61.36097815,2010.0
5.4444231708,0.89652843891,-64.696559103,-65.763845415,2020.0
6.1589288276,34.32781589,-52.963519825,-59.264359136,2030.0
7.9805127375,67.614420475,-58.424952371,-153.23615664,2040.0
12.536890518,83.78767778,-55.093425521,159.35051573,2050.0
11.154872506,65.806616423,-54.973964083,77.59210046,2060.0
7.7117167042,87.843884402,-57.293213154,24.046807976,2070.0
6.3211823259,117.91813768,-54.992764191,-13.066990791,2080.0
5.6196425205,147.09573179,-51.811026418,-60.93097519,2090.0
5.3209810404,174.67469788,-54.404004934,-144.74709218,2100.0
5.062309014,-158.05569285,-63.009362434,-172.64437179,2110.0
5.166696726,-128.47752617,-62.770478289,-162.1644874,2120.0
5.6710355898,-96.876048262,-52.10517231,169.16867514,2130.0
7.3828244618,-65.082059433,-53.972801147,42.281255813,2140.0
11.724565036,-48.925234778,-52.758580772,-11.864829884,2150.0
10.522860987,-63.318523775,-55.505840438,-102.61154361,2160.0
7.2628728501,-39.618923865,-59.622731142,-147.99467568,2170.0
5.8794112006,-10.346208767,-60.826629167,170.83122896,2180.0
5.2670567181,18.09411768,-58.529944989,128.69152667,2190.0
5.0358079899,46.306155738,-58.459208257,73.33516633,2200.0
5.0009010555,74.652577801,-64.603233953,11.538127014,2210.0
5.0598528318,103.6013921,-67.373537095,32.435481055,2220.0
5.5208944758,133.50669409,-56.545797559,9.4519531105,2230.0
7.0084933102,165.0103498,-50.814883938,-127.35129213,2240.0
10.832132535,-175.96583554,-53.559566145,173.5310874,2250.0
10.176231569,171.69782584,-56.690766677,95.241340029,2260.0
7.0365546707,-166.93446276,-61.164176285,49.330883653,2270.0
5.781313771,-138.31425646,-61.277944087,13.00900424,2280.0
5.2474745935,-109.97593163,-62.492747493,-21.999562312,2290.0
4.9974919752,-81.751344299,-66.844569982,-65.635412368,2300.0
4.8550401455,-53.817695225,-70.783864906,-98.00944325,2310.0
4.9080451469,-25.93734658,-72.818376457,-78.688661165,2320.0
5.2696577035,3.2523742975,-61.522538036,-79.542440738,2330.0
6.5448603347,33.985842167,-44.808664534,132.85620258,2340.0
10.212863919,53.358016059,-51.141271911,37.358963041,2350.0
9.578655721,42.043626379,-56.660479067,-67.210205666,2360.0
6.6398813764,63.720981682,-62.982841976,-132.29841701,2370.0
5.514626998,92.364722523,-68.947514497,-161.1064538,2380.0
4.9714007841,120.51883616,-75.392095337,179.89657498,2390.0
4.7375608675,147.61052545,-77.836851613,170.64669058,2400.0
