S11m,S11p,S21m,S21p,Frequency
7.5571108408,-143.67281015,-64.445045543,-158.72975439,2000.0
11.181936472,-103.88722488,-61.976600753,-134.05719126,2010.0
22.916780124,-4.8700806131,-51.484529066,0.44744851127,2020.0
12.384959406,121.9308406,-59.471795978,145.83867213,2030.0
8.2883561752,163.45419445,-64.348077661,179.82793276,2040.0
7.6341942784,-162.19024237,-67.454274085,-141.3098604,2050.0
9.7218051726,-127.11247607,-71.093019289,-69.913959208,2060.0
18.479037182,-81.537031846,-56.656288673,-1.0926876982,2070.0
16.764792863,111.06259417,-55.794942675,175.51209827,2080.0
9.4925711555,152.68353326,-63.423013938,-160.72194126,2090.0
7.5127885831,-174.63336864,-66.09181534,-157.29407463,2100.0
7.9685962526,-142.91383372,-66.224383456,-141.08662094,2110.0
11.675010357,-105.93373872,-63.448676309,-100.21751018,2120.0
27.691269824,-5.7248473924,-45.25629555,38.174675576,2130.0
12.426147597,131.54949133,-55.341375657,173.80636066,2140.0
8.164190447,169.52548849,-57.594238737,-165.7068375,2150.0
7.3727332837,-157.72352817,-58.182880984,-153.49819173,2160.0
9.1826909016,-123.53624691,-56.743256084,-154.93394882,2170.0
16.399138066,-77.210996459,-49.366843174,-163.53174987,2180.0
17.711041628,100.90329338,-47.668430232,-37.725345303,2190.0
9.3734566038,149.62800951,-56.842620142,-20.239911761,2200.0
6.9707111203,-176.83835793,-62.588710504,-0.64065942145,2210.0
6.9430615293,-145.35268928,-64.989695819,16.502496122,2220.0
9.3870647557,-109.87634984,-62.340091065,27.130835443,2230.0
18.45314472,-54.111558024,-51.383854719,62.419385985,2240.0
15.194304458,117.06609863,-53.31373753,-142.80898093,2250.0
8.8706418281,161.45036061,-58.67169805,-109.74229422,2260.0
7.2729460406,-165.7741796,-59.609971905,-84.349725089,2270.0
7.9975110847,-134.19521009,-58.282880887,-64.394277577,2280.0
11.945575068,-98.524341841,-53.343129636,-44.837618683,2290.0
30.843528189,1.7639767372,-34.366172109,46.626817039,2300.0
12.61726955,139.97128778,-57.24008869,-150.76396889,2310.0
8.4093093588,174.81986653,-68.353531167,-70.428388879,2320.0
7.6497031072,-154.91595437,-73.819362082,-71.446435877,2330.0
9.3887715731,-125.48174105,-65.925575033,-119.93029223,2340.0
16.113591838,-100.73725451,-53.072971355,-134.28914517,2350.0
19.843748457,156.07593039,-47.939677764,81.361127217,2360.0
10.963758875,171.94408673,-56.458823525,48.568849098,2370.0
8.8357312912,-160.59406462,-56.565844786,35.274610309,2380.0
9.5633237044,-132.99104179,-53.461047732,34.74148011,2390.0
14.237797697,-107.77206645,-46.046388077,35.314526265,2400.0
24.728361998,171.75011032,-34.041761476,-55.408307137,2410.0
11.985104492,163.72048656,-50.172023154,-58.229074088,2420.0
8.6336929071,-168.99746042,-62.286276135,-37.835086582,2430.0
8.3913839317,-140.63260854,-79.531660752,89.606299254,2440.0
11.196961827,-111.00735195,-62.154581074,145.83414712,2450.0
24.362764088,-93.072325926,-48.126601173,153.36589056,2460.0
14.10194736,149.18982046,-58.706834977,27.000830317,2470.0
8.593293593,179.31897874,-64.029997573,42.701108807,2480.0
7.1417028722,-151.21367659,-64.835843533,59.50041796,2490.0
8.0048798207,-120.95718202,-62.115656521,61.353993453,2500.0
12.517934811,-84.66671442,-55.425556374,72.883794888,2510.0
