S11m,S11p,S21m,S21p,Frequency
12.149414256,118.18277506,-55.219700221,46.313229657,2000.0
8.6145286991,149.16653466,-62.858663639,93.831913885,2010.0
7.1367282993,174.42328712,-67.654133189,170.09219202,2020.0
6.8859811982,-161.97131224,-63.797248278,-140.61086484,2030.0
7.8216155903,-137.63249526,-61.830686943,-121.451009,2040.0
10.654230475,-110.55207729,-60.638732123,-99.629117386,2050.0
18.7586752,-74.778495154,-56.4143617,-56.022813402,2060.0
20.176994614,102.61249524,-57.454767307,173.67114181,2070.0
11.357017966,139.4848163,-64.003550336,-127.0818592,2080.0
8.2706683706,165.0102304,-67.231003872,-107.42286874,2090.0
7.0780042942,-172.63254628,-67.730502199,-98.500003297,2100.0
7.0389085141,-151.35515561,-66.489636631,-88.835753272,2110.0
8.1955589552,-129.18512356,-66.115622605,-44.478820151,2120.0
11.359661944,-104.79609925,-65.198534838,47.101149299,2130.0
20.85499476,-77.891736482,-47.170914862,101.69636433,2140.0
19.119511832,128.60275717,-43.592898712,-63.263435384,2150.0
11.103416413,155.22992413,-49.414385018,-59.551132347,2160.0
8.2884655587,179.34637233,-52.026995352,-61.10763941,2170.0
7.3490588098,-158.15097411,-53.891314139,-60.49223777,2180.0
7.6548553656,-135.80930888,-58.142656552,-56.708016919,2190.0
9.321709099,-111.75778785,-66.219109102,-63.733624075,2200.0
13.474896145,-83.296097587,-63.950421261,-69.972823855,2210.0
26.805688603,-15.791537033,-48.000169147,-42.559512531,2220.0
15.65615126,127.82308685,-54.348637431,70.801690379,2230.0
10.00945352,159.28992384,-58.336097957,82.518706989,2240.0
7.7713033052,-175.37498306,-59.275113188,111.53157531,2250.0
7.1329747636,-151.72975845,-55.834408616,144.06813461,2260.0
7.6997818159,-127.44760922,-52.503494264,166.07455509,2270.0
9.806838615,-100.00607433,-48.82918017,-170.39540431,2280.0
15.064961855,-62.786976806,-42.886045825,-137.01520108,2290.0
22.294100473,57.328450449,-38.201010724,-16.243724385,2300.0
12.655262963,131.19586968,-54.060271514,52.426611042,2310.0
8.6402719396,163.06206095,-66.166322908,83.498237077,2320.0
6.9363688603,-170.93950864,-71.377102399,141.57687382,2330.0
6.5003678034,-146.54510272,-67.970873649,-172.4564798,2340.0
7.1490123514,-121.15552723,-62.049020215,-141.89671977,2350.0
9.3253788791,-91.419957853,-56.526121306,-126.19302141,2360.0
14.596989206,-46.873886936,-50.86962867,-99.03764839,2370.0
18.009163747,67.5036485,-51.769365026,-23.855175148,2380.0
10.876267525,132.24067796,-63.622903731,-74.652839305,2390.0
7.5972261166,165.26550561,-59.725590705,-97.156576427,2400.0
6.1744279866,-168.47401271,-58.573700078,-78.355336469,2410.0
5.8383464009,-144.35640841,-61.049593701,-52.496882857,2420.0
6.4896360159,-119.43519201,-66.390012003,-42.037337967,2430.0
8.6040020436,-90.374584706,-79.970255457,-45.550837244,2440.0
13.775922625,-48.05657208,-68.122280085,159.65798173,2450.0
18.634528897,66.12176333,-55.794882273,-150.74129358,2460.0
11.076319572,136.86739303,-58.315781529,-131.25754634,2470.0
