S11m,S11p,S21m,S21p,Frequency
5.3439541771,-57.517170406,-49.975834933,114.3850427,2000.0
5.631303208,-34.5386107,-51.142491045,101.59948365,2010.0
5.7953183001,-10.024366386,-51.210475544,94.860692136,2020.0
5.7895454184,15.536705701,-51.347540088,84.943851122,2030.0
5.6166737374,41.514335806,-51.914689388,73.627021519,2040.0
5.3117694272,67.196417505,-51.0806469,63.172689421,2050.0
4.962003752,92.131441279,-49.121724278,39.72893765,2060.0
4.6552477953,115.80707551,-45.77955302,-9.4949082318,2070.0
4.47675353,138.17866628,-53.328431855,-94.886714144,2080.0
4.4822629238,159.70194253,-61.730554362,-16.072182693,2090.0
4.6570261971,-178.68863236,-55.961022382,-26.336480464,2100.0
4.886957398,-156.26665457,-56.006600945,-41.364624462,2110.0
5.057187556,-132.92802747,-55.73114729,-39.9492732,2120.0
5.1270464098,-108.96709826,-54.473394372,-49.764916597,2130.0
5.0898000151,-84.615080633,-55.750235486,-68.359316937,2140.0
4.9574004857,-60.113066134,-62.792315864,21.357594522,2150.0
4.7761974626,-35.828935561,-38.995886554,-110.06120309,2160.0
4.6079513905,-11.95779177,-48.603868573,-129.38337323,2170.0
4.4965599631,11.436656253,-51.229347373,-137.83538089,2180.0
4.4665136423,34.302805789,-52.891109906,-143.77939707,2190.0
4.5582257738,56.998726583,-54.782003546,-151.65832681,2200.0
4.7009202561,80.234117164,-58.336997225,-154.80656472,2210.0
4.7929311237,103.86805687,-61.330699975,-126.63547426,2220.0
4.8406606718,127.73839183,-57.187775985,-97.510804995,2230.0
4.829768064,151.82256447,-49.602323218,-86.93538072,2240.0
4.7568523427,175.85305178,-34.81607733,24.358807158,2250.0
4.6456238597,-160.48120401,-49.080305162,67.732046311,2260.0
4.5456511523,-137.2440106,-53.174469146,64.639991733,2270.0
4.4825212892,-114.39785184,-55.167133897,56.382201586,2280.0
4.4716465831,-91.870598919,-56.538820354,45.376300527,2290.0
4.5267943164,-69.368770183,-57.732307916,40.772228921,2300.0
4.626219535,-46.450924208,-59.287754826,42.829987597,2310.0
4.7161186872,-22.971645979,-58.964098529,61.470807897,2320.0
4.7557436367,0.81823446534,-54.493908997,82.02380079,2330.0
4.7642185731,24.766728029,-44.846165292,113.26373304,2340.0
4.7156661088,48.855729146,-46.550472515,-128.49201065,2350.0
4.6382203077,72.475956855,-54.327431877,-109.79681731,2360.0
4.5984637628,95.792150987,-57.588681282,-104.22828021,2370.0
4.5899203544,118.82810708,-59.55458384,-104.0308465,2380.0
4.6396680488,141.82767002,-60.563949797,-106.38233117,2390.0
4.7316418625,164.83369357,-60.889227302,-114.13760781,2400.0
4.8586158116,-171.9464097,-61.183177301,-124.08473774,2410.0
4.9669257825,-148.37892078,-62.220103381,-126.49936356,2420.0
5.0329254188,-124.59533538,-60.276406158,-102.89312886,2430.0
5.0656874965,-100.65167509,-48.632467882,-76.215921853,2440.0
5.0594083863,-76.56214918,-48.372702128,76.93978152,2450.0
4.9975674383,-52.568408614,-55.892641717,76.589688825,2460.0
4.9102320442,-28.985100749,-59.86110655,67.714062992,2470.0
4.8696966492,-5.9016026638,-63.726428471,58.676005013,2480.0
4.8852745789,17.05571212,-66.414233655,55.949945161,2490.0
4.9519138479,39.844501433,-67.175526753,52.90109837,2500.0
5.062362804,62.81477175,-66.279592184,50.880785157,2510.0
5.2108025467,86.097468438,-64.136524815,46.668443135,2520.0
5.321070115,109.70161722,-59.80707175,49.393602873,2530.0
5.4164956061,133.48404237,-50.834220282,52.674384462,2540.0
5.4908059862,157.40752404,-45.462312191,-147.08099532,2550.0
5.5247439633,-178.60306325,-56.46748472,-140.69441066,2560.0
5.5381238609,-154.85199315,-61.002481111,-140.06802312,2570.0
5.5843087411,-131.36451723,-63.529130199,-140.0521698,2580.0
5.6858735992,-107.94133478,-65.317277691,-142.75154116,2590.0
5.8342174877,-84.430177444,-65.087621902,-142.49011108,2600.0
6.0162555269,-60.65229839,-63.278466799,-142.6022133,2610.0
6.187532536,-36.539769901,-59.545574039,-145.98953699,2620.0
6.3220417156,-12.089583953,-55.233005176,-152.71199626,2630.0
6.4003063631,12.261776697,-49.355689018,-156.99641854,2640.0
6.4445824255,36.542160044,-36.741563509,50.64816444,2650.0
6.4497511562,60.645031423,-51.965186246,48.452978005,2660.0
6.4096815253,84.143407957,-56.863052679,44.068753996,2670.0
6.4621772313,106.96799872,-60.746653093,36.550610581,2680.0
6.6122239311,129.4959777,-63.983174027,29.373281046,2690.0
6.8660918166,151.96845266,-65.59818465,20.148419269,2700.0
7.2362635381,174.72992998,-66.287089034,13.084696177,2710.0
