S11m,S11p,S21m,S21p,Frequency
5.7614774861,-59.959596479,-55.279601515,-49.856109837,2000.0
5.4152319014,-30.640849121,-60.304687202,-62.066108661,2010.0
5.4441876115,0.89745769273,-64.409524884,-69.21668061,2020.0
6.1585811931,34.328600528,-56.784514373,-59.015349022,2030.0
7.9796914552,67.619622166,-58.409371486,-149.38191822,2040.0
12.538567709,83.799139791,-54.777302307,163.29764137,2050.0
11.155142207,65.797244723,-54.618904905,78.697855684,2060.0
7.7114944793,87.841900858,-57.214342488,24.549134056,2070.0
6.3209766103,117.91671266,-54.840782242,-13.00742705,2080.0
5.6193999584,147.09600748,-51.750624483,-60.641731624,2090.0
5.3208098667,174.672811,-54.199947184,-145.40712258,2100.0
5.0621402542,-158.05558558,-62.944743373,-172.54899952,2110.0
5.1665357245,-128.47807654,-62.723010139,-162.87984259,2120.0
5.6707772287,-96.876159044,-52.000935734,167.64856213,2130.0
7.3823424294,-65.080700823,-54.097314972,40.620120713,2140.0
11.725073886,-48.921046476,-52.890116498,-13.216356319,2150.0
10.523028818,-63.325681482,-55.774399954,-103.85273732,2160.0
7.262686689,-39.6214379,-59.965274074,-148.74346819,2170.0
5.8792310728,-10.347100632,-61.130600644,170.80904484,2180.0
5.266882698,18.093514319,-58.92797285,128.72599042,2190.0
5.0356962589,46.305545678,-58.813516212,74.183222072,2200.0
5.0008013727,74.651821017,-64.959312167,13.19499928,2210.0
5.0597049532,103.60118982,-67.683803076,34.24664484,2220.0
5.5206936613,133.50773438,-56.853177868,12.24775474,2230.0
7.0082768141,165.01249614,-50.866500451,-124.50219235,2240.0
10.83295675,-175.96190118,-53.368263968,175.6544107,2250.0
10.176977989,171.69498799,-56.580635086,97.373024872,2260.0
7.0364418599,-166.93610693,-60.979312427,51.000959408,2270.0
5.7811832321,-138.31510267,-60.893728618,13.882712018,2280.0
5.2473859731,-109.97598815,-62.104671926,-22.554228951,2290.0
4.9974160373,-81.751247593,-66.566153572,-68.219879392,2300.0
4.8549753055,-53.817625406,-70.644743606,-101.40997678,2310.0
4.9079718256,-25.936978491,-73.178802478,-80.287933395,2320.0
5.2695145124,3.2529756827,-61.693095349,-79.67841734,2330.0
6.5448538411,33.987504788,-44.772204635,133.28586949,2340.0
10.213083571,53.361148953,-50.944702651,36.023450363,2350.0
