S11m,S11p,S21m,S21p,Frequency
6.5589984675,33.703117265,-49.486143371,122.15456386,2000.0
6.0638634931,70.285643941,-56.693225187,87.965584907,2010.0
5.8085549658,108.41780025,-59.512494634,115.62832812,2020.0
6.2099852891,147.7588951,-42.870212701,72.286432061,2030.0
7.7631027097,-172.2775989,-49.200683731,-29.195003408,2040.0
12.689375632,-136.76087256,-46.78582186,-69.271693143,2050.0
15.264914306,-168.94482193,-45.320214923,-177.29695285,2060.0
9.5399080263,-147.66606917,-51.488293018,139.09488662,2070.0
7.4956482688,-110.4330254,-50.985194956,116.07480617,2080.0
6.7443540703,-72.918914921,-48.87934334,84.45006921,2090.0
6.4064527435,-36.13619803,-48.119800062,28.905089909,2100.0
6.0617023566,0.34329174275,-49.703597137,-25.207622852,2110.0
5.9701382598,38.757158296,-55.145687289,-54.21870208,2120.0
6.1508615765,78.657010595,-47.018026446,-64.13966348,2130.0
7.2792935843,119.72917754,-49.888217584,-167.16681976,2140.0
11.357255768,155.22893665,-49.423240658,158.9548933,2150.0
14.100594699,133.57623726,-48.222833526,66.357538151,2160.0
8.7549553126,151.39798704,-53.735292101,24.023157833,2170.0
6.6706958215,-173.86444218,-55.323885586,2.0483971795,2180.0
5.8163002049,-139.40573427,-54.305649215,-30.971819129,2190.0
5.4953688976,-105.09455878,-52.866924921,-70.166075917,2200.0
5.4027625394,-70.540624246,-53.789146401,-107.71355513,2210.0
5.5003573545,-34.952170058,-54.938597593,-153.30557898,2220.0
5.9242193727,2.9373243412,-52.782305508,-151.12707008,2230.0
7.1533797906,43.556022148,-48.340781831,113.41779119,2240.0
10.962438479,80.394751326,-49.194523053,69.508918641,2250.0
14.135702863,64.851069896,-47.778586797,-20.549716662,2260.0
8.9662100371,81.88624173,-55.25519758,-67.630058002,2270.0
6.7909372656,118.18093458,-57.68731032,-97.366287479,2280.0
5.8431397296,153.40046994,-57.976242104,-126.21550952,2290.0
5.4257961652,-172.43517529,-60.345958457,-153.89825166,2300.0
5.2990753973,-138.67899249,-61.002640289,169.123758,2310.0
5.3947788712,-104.51920043,-59.191249811,137.39657619,2320.0
5.7683973883,-69.123219271,-57.295750424,105.37002712,2330.0
6.9668658722,-30.453608774,-48.553018339,26.769427756,2340.0
10.711074784,6.4227353481,-50.408683571,-40.429495166,2350.0
13.809208864,-8.6999740204,-52.010020397,-142.20228726,2360.0
8.8320830992,10.808369063,-61.701919728,162.6305477,2370.0
6.8490266251,48.091443375,-66.14850763,158.96644189,2380.0
5.9798720627,84.850877523,-70.035966903,158.80177429,2390.0
5.4785895313,119.62939359,-71.42265892,135.85867895,2400.0
5.2167571387,153.39053884,-70.226434693,118.2419992,2410.0
5.1389177463,-173.0400631,-68.151497099,100.39893551,2420.0
5.3007521409,-138.97693344,-64.103979903,67.491832639,2430.0
6.0906218334,-103.27603224,-58.298804679,11.697158829,2440.0
8.8993027845,-68.639732627,-57.668997794,-59.266707716,2450.0
12.290715065,-72.605612512,-55.095065574,-142.98672175,2460.0
8.154945781,-60.242024497,-58.827146292,151.05670836,2470.0
6.2569459067,-24.899213548,-62.671808864,108.80085006,2480.0
5.6205829414,10.760747686,-66.583082886,63.230628281,2490.0
5.4083623267,46.316782673,-68.690035458,47.404326693,2500.0
5.2863730516,80.672608451,-69.226352491,32.896592336,2510.0
5.3507496765,115.22148931,-68.522880286,17.472336511,2520.0
5.5769782107,150.36278383,-64.285015998,-10.417918126,2530.0
6.25461614,-173.19093189,-57.265467976,-61.563987551,2540.0
8.5389591935,-137.45832227,-56.195018648,-133.97216634,2550.0
12.314132682,-133.65642783,-53.495758497,136.1892544,2560.0
8.5952032962,-127.21468292,-59.795244639,54.107822976,2570.0
6.4028985579,-93.472606971,-66.430721505,1.7694656291,2580.0
5.6201075568,-58.900651658,-71.260050489,-26.981206287,2590.0
5.3676078993,-25.067679373,-75.083301915,-36.863181523,2600.0
5.3085965453,8.5160494803,-77.338848478,-42.169387756,2610.0
5.3368195182,42.481843626,-77.27117217,-53.068062381,2620.0
5.5533964364,77.059533843,-70.976989812,-71.546960461,2630.0
6.1825227616,113.86341427,-61.153017496,-99.517235709,2640.0
8.0557567865,152.53313919,-55.531037028,161.3623945,2650.0
12.936461842,165.28513154,-53.29698176,87.427551498,2660.0
9.1440746836,162.48722879,-59.957455112,-15.429830231,2670.0
6.5627039118,-163.19800741,-68.060362484,-64.355769934,2680.0
5.577573305,-127.92589225,-76.011190336,-72.105113816,2690.0
5.1547201821,-94.419424379,-82.091822619,-81.084683664,2700.0
5.0138215543,-61.688861595,-84.819364691,-79.329856015,2710.0
5.0213460704,-28.740362753,-82.528799878,-85.659620147,2720.0
5.2375187662,4.7554039842,-76.843493481,-93.733888293,2730.0
5.856496387,39.476261321,-66.868929157,-118.20165193,2740.0
7.4430600609,75.17742067,-54.482061277,155.21742273,2750.0
11.562202146,99.00665885,-53.88441883,81.863877734,2760.0
10.12971703,88.75534265,-51.927318799,-24.803078243,2770.0
6.8812719776,121.83744168,-56.63056718,-105.21161388,2780.0
5.9219215405,159.34142742,-65.290274467,-150.89664557,2790.0
5.5103746375,-165.40195604,-72.486211379,-149.74870614,2800.0
5.3992972094,-132.5457125,-78.396782208,-156.08147065,2810.0
5.4247644111,-98.466618778,-76.328800857,179.87233712,2820.0
5.532900374,-65.216157007,-77.781567796,-178.27407127,2830.0
5.9287694431,-30.643342083,-72.373135482,163.42866736,2840.0
7.1642370543,5.3621443318,-61.480802235,119.80074391,2850.0
10.676895775,33.279751507,-59.83109202,9.7951046303,2860.0
11.347379137,23.159776159,-58.868265306,-75.198636809,2870.0
7.3109653042,48.587898076,-62.512742342,-167.8787093,2880.0
5.9691006884,85.614720872,-71.030268744,155.66709441,2890.0
5.5463633292,121.15497445,-80.746706382,141.94664848,2900.0
5.4111602607,155.38233122,-80.337628575,146.91373149,2910.0
5.4660037587,-170.9194312,-85.175906242,136.75048497,2920.0
5.6025694679,-136.94221813,-82.705019798,91.522265621,2930.0
5.9715942709,-101.92245833,-74.687035976,89.906420507,2940.0
6.9015695286,-65.161192112,-63.645067573,70.382893007,2950.0
10.001329245,-30.193325725,-55.408130412,-59.502487262,2960.0
12.818369309,-42.722669282,-60.214482433,-148.47625314,2970.0
7.8785917658,-23.74887743,-59.121078706,144.95484848,2980.0
6.1010380593,13.346537099,-66.248238423,57.795409576,2990.0
5.5617841437,48.897115027,-73.800050075,33.152337378,3000.0
5.4336961116,82.893199417,-81.0353,36.104125907,3010.0
5.5501860966,116.5974168,-87.961166522,1.7983753612,3020.0
5.8250537637,150.30178223,-79.933643591,-14.297565324,3030.0
6.2878322907,-175.11848507,-72.752263242,-3.8719237526,3040.0
7.2516823454,-138.81004868,-63.357098565,-31.329946541,3050.0
9.7206495908,-100.52786618,-51.254153695,-106.76841587,3060.0
16.001920863,-98.359349471,-50.845522415,142.95982804,3070.0
9.5019946321,-101.23797331,-54.258388883,74.810149617,3080.0
6.9316648935,-59.579189821,-55.14368367,-21.448940296,3090.0
6.033615344,-20.978919961,-66.732291924,-58.577237193,3100.0
5.7728025122,14.470942961,-80.859244536,-98.958949703,3110.0
5.7095419717,48.529320357,-74.995935392,-48.61164979,3120.0
5.8303655187,81.990955456,-72.787099181,-57.56232341,3130.0
6.1655821073,116.21702708,-71.227234252,-83.764029009,3140.0
7.0109131574,151.48978052,-62.027861078,-113.6834894,3150.0
9.2026689182,-173.14826291,-51.611790171,-179.55950448,3160.0
15.065285538,-155.74197151,-50.114338982,74.36058646,3170.0
11.099002836,-178.53570789,-56.353980632,-8.2477150532,3180.0
7.3931873264,-138.33535076,-55.877720208,-64.620850575,3190.0
6.4704562358,-97.238218057,-65.530042467,-159.37372961,3200.0
6.230412218,-58.930813143,-74.865266471,177.91717419,3210.0
6.2551432606,-22.541953925,-76.996462994,-163.20152936,3220.0
6.3607038313,12.994536983,-76.420100027,-175.90873421,3230.0
6.6483796717,48.708987439,-73.72895884,162.08715908,3240.0
7.3446635172,85.823815266,-65.675619564,157.23165571,3250.0
9.3118067774,124.28628339,-52.931652409,80.666427048,3260.0
15.836082331,149.47452007,-47.854738235,-18.95477607,3270.0
12.809841097,105.93188382,-56.153368468,-123.31136508,3280.0
7.7851323871,145.33841116,-57.771898283,-143.10872115,3290.0
6.5655374477,-172.59497903,-54.019402264,120.016479,3300.0
6.4542950056,-133.98255353,-65.734584344,94.994035947,3310.0
6.6995172621,-96.479263792,-74.042083373,85.889441645,3320.0
7.0433177903,-58.873800312,-73.19728147,57.661995599,3330.0
7.5506114051,-20.936172794,-67.993758267,59.493103301,3340.0
8.4090543282,18.030230676,-61.057888375,54.479325182,3350.0
9.9522149841,59.052577649,-50.974470292,13.824647944,3360.0
14.877510156,105.29852184,-48.992370019,-57.672364117,3370.0
19.338195888,21.661236111,-49.103115118,147.40634037,3380.0
9.2234891898,67.304339943,-57.024023026,133.07246551,3390.0
6.9410460495,114.71054317,-51.799191854,101.81124107,3400.0
6.5519779639,155.31432284,-61.373341667,8.7769169113,3410.0
6.7330683124,-167.35993649,-65.370536707,-3.3118152486,3420.0
7.3051949558,-130.20288399,-65.691035522,9.9698361049,3430.0
8.2198244331,-91.935455293,-64.758216955,11.668374701,3440.0
9.6559318108,-51.462716165,-57.472606977,4.2490431046,3450.0
12.265482351,-8.4241161231,-41.478657408,-72.516494753,3460.0
17.67374938,49.196130553,-46.522165932,-122.91155472,3470.0
21.698623968,-99.400588664,-48.692727144,34.178663867,3480.0
11.210130334,-22.430333322,-59.061665986,60.593409288,3490.0
8.3570383941,36.445669032,-58.721934674,70.02659145,3500.0
7.5354919968,84.746280418,-56.093201432,-24.379805877,3510.0
7.4783557384,126.47928167,-66.614972269,-56.307347139,3520.0
7.9316621244,165.30553724,-69.23613307,-50.17848821,3530.0
8.8479881794,-156.15058612,-65.72605181,-39.633201692,3540.0
10.445262566,-115.61727983,-57.737809616,-47.993700937,3550.0
13.543427026,-70.34920431,-52.279831773,-153.90662636,3560.0
20.1673789,-2.7635525838,-53.424971047,-151.56040592,3570.0
18.837658819,159.30654695,-55.603836469,-35.249938938,3580.0
11.848062253,-119.58188106,-61.535741965,-10.937709522,3590.0
9.5682574851,-54.314187807,-60.15505269,-22.521520314,3600.0
9.2266045165,3.9516530931,-48.474779046,-112.94951516,3610.0
9.4808417711,56.519365395,-58.957717809,-164.12696906,3620.0
9.9859561076,104.38383163,-61.961327987,-148.5639121,3630.0
10.845875871,149.36816268,-59.097395434,-132.99172816,3640.0
12.335676004,-167.31006344,-46.591629026,-110.21862171,3650.0
14.681470641,-116.4917824,-51.706006971,42.913447283,3660.0
20.363491774,-34.172897065,-54.135187553,119.40261983,3670.0
16.988905269,89.503799931,-61.055769073,-151.68844041,3680.0
11.203863276,161.68707563,-68.167586593,-130.76588061,3690.0
8.9300414054,-138.21487775,-65.793427468,-144.91563246,3700.0
9.044784292,-82.227169922,-57.059131736,122.36113483,3710.0
10.656908718,-27.201767729,-61.862277748,66.242308326,3720.0
12.97071211,30.605484499,-57.475973139,69.83131564,3730.0
15.230812786,92.48679852,-36.124875367,45.930550594,3740.0
16.559853758,155.05062446,-56.229108106,-64.641174429,3750.0
16.566643076,-130.96579531,-62.4691621,-0.756991268,3760.0
15.83551491,-59.947920033,-62.979144652,57.351149019,3770.0
14.005522397,12.320459241,-62.530865253,102.83658041,3780.0
11.409247288,79.89020513,-56.939376645,129.30952674,3790.0
9.5074983232,141.4562733,-51.109436032,60.858261177,3800.0
9.2472253155,-160.70034697,-57.471249603,34.619188053,3810.0
10.983402484,-105.520474,-57.760862154,31.15329864,3820.0
15.308123625,-48.916866577,-49.809543616,41.893867764,3830.0
22.607332155,39.120215139,-32.855989277,166.47832852,3840.0
19.050277719,153.88196465,-51.402697188,-60.727056394,3850.0
14.387033251,-148.42188021,-63.318629678,-20.147409941,3860.0
11.831224834,-101.96438728,-64.38862291,8.8937859332,3870.0
10.542002287,-55.533385186,-62.522678905,10.31850738,3880.0
